site,station_nm,lat,lon,state,reason,wtemp_cov,flow_cov,wtemp_cov_test,flow_cov_test
02272500,"KISSIMMEE RIVER NEAR BASINGER, FL",27.36476398,-81.0517323,FL,no NWIS WTEMP+FLOW,,,,
06714800,"LEAVENWORTH CREEK AT MOUTH NEAR GEORGETOWN, CO",39.68720955,-105.7002821,CO,no NWIS WTEMP+FLOW,,,,
11113900,SATICOY DIV NR SATICOY,34.29277989,-119.1173279,CA,no NWIS WTEMP+FLOW,,,,
11262895,SAN LUIS DR SITE B NR STEVINSON CA,37.2407741,-120.8779783,CA,no NWIS WTEMP+FLOW,,,,
02430012,"MACKEYS CREEK BL BAY SPRINGS LOCK AND DAM, MS",34.51231996,-88.326157,MS,no NWIS WTEMP+FLOW,,,,
04195500,Portage River at Woodville OH,41.449496,-83.3613156,OH,low full-period coverage,0.149,1.0,0.0,1.0
03519500,"LITTLE TENNESSEE RIVER AT MCGHEE, TENN",35.6044869,-84.211568,TN,no NWIS WTEMP+FLOW,,,,
09046530,"FRENCH GULCH AT BRECKENRIDGE, CO",39.4930424,-106.0447409,CO,no NWIS WTEMP+FLOW,,,,
103366098,"UPPER TRUCKEE RV AT HWY 50 BRG BLW MEYERS, CA",38.87546309,-120.00546,CA,no NWIS WTEMP+FLOW,,,,
04212100,Grand River near Painesville OH,41.7189339,-81.2278789,OH,low full-period coverage,0.188,1.0,0.955,1.0
11308000,NF CALAVERAS R NR SAN ANDREAS CA,38.22130689,-120.6993772,CA,no NWIS WTEMP+FLOW,,,,
03065200,"BLACKWATER R @ CORTLAND, WV",39.06427539,-79.4133822,WV,no NWIS WTEMP+FLOW,,,,
09364500,"ANIMAS RIVER AT FARMINGTON, NM",36.7225,-108.20175,NM,low full-period coverage,0.359,1.0,0.952,1.0
0214264790,"CATAWBA R AT RR BRIDGE AB NC 73 AT COWANS FORD, NC",35.4277333,-80.9573417,NC,no NWIS WTEMP+FLOW,,,,
11355500,HAT C NR HAT CREEK CA,40.6891111,-121.4228056,CA,low full-period coverage,0.283,0.309,1.0,1.0
03216070,"OHIO RIVER AT IRONTON, OH",38.53205556,-82.68594444,OH,low full-period coverage,0.342,0.346,0.926,0.932
040869415,"LINCOLN CREEK AT 47TH STREET AT MILWAUKEE, WI",43.09695587,-87.9723094,WI,no NWIS WTEMP+FLOW,,,,
07065160,"North Prong Jacks Fork below Arroll, MO",37.08694444,-91.75,MO,no NWIS WTEMP+FLOW,,,,
05418110,"NF Maquoketa River below Bear Cr at Dyersville, IA",42.470333,-91.124556,IA,low full-period coverage,0.168,0.285,0.0,0.0
03015795,"East Hickory Creek near Queen, PA",41.64200548,-79.3381018,PA,no NWIS WTEMP+FLOW,,,,
11446500,AMERICAN R A FAIR OAKS CA,38.6354394,-121.227692,CA,low full-period coverage,0.258,1.0,1.0,1.0
11525655,TRINITY R BL LIMEKILN GULCH NR DOUGLAS CITY CA,40.67261385,-122.9205459,CA,no NWIS WTEMP+FLOW,,,,
01440000,Flat Brook near Flatbrookville NJ,41.10611111,-74.9525,NJ,low full-period coverage,0.057,1.0,0.424,1.0
415954121312100,"LOST RIVER AT STATELINE ROAD, NR HATFIELD, CA",41.99830556,-121.5225,OR,no NWIS WTEMP+FLOW,,,,
01570500,"Susquehanna River at Harrisburg, PA",40.25473717,-76.8860538,PA,low full-period coverage,0.317,1.0,0.0,1.0
420036121333700,"LOST RVR BLW ANDERSON ROSE DVRSN DAM AT MALONE, OR",42.01023889,-121.5603056,OR,no NWIS WTEMP+FLOW,,,,
10243234,"SNAKE CK AT NV-UT STATE LINE NR GARRISON, UT",38.92961537,-114.049377,NV,no NWIS WTEMP+FLOW,,,,
11046072,ALISO C LAGOON A MOUTH NR OCEANSIDE CA,33.26444444,-117.4422222,CA,no NWIS WTEMP+FLOW,,,,
02056000,"ROANOKE RIVER AT NIAGARA, VA",37.2551384,-79.87142539,VA,low full-period coverage,0.146,1.0,0.0,1.0
13212500,BOISE RIVER AT NOTUS ID,43.7223828,-116.7937552,ID,no NWIS WTEMP+FLOW,,,,
02313272,WITHLACOOCHEE R AT CHAMBERS IS NEAR YANKEETOWN FL,29.00112873,-82.76583301,FL,no NWIS WTEMP+FLOW,,,,
02298527,OGLEBY CK DNSTR FROM BOGGY CK NEAR MYAKKA CITY FL,27.40365397,-82.181756,FL,no NWIS WTEMP+FLOW,,,,
09032000,"RANCH CREEK NEAR FRASER, CO.",39.94998694,-105.7655627,CO,low full-period coverage,0.178,1.0,0.419,1.0
11504115,"WOOD RIVER NEAR KLAMATH AGENCY, OR",42.58155556,-121.9417028,OR,low full-period coverage,0.255,0.494,0.0,1.0
14301500,"WILSON RIVER NEAR TILLAMOOK, OR",45.47593996,-123.7251209,OR,low full-period coverage,0.21,1.0,0.0,1.0
11375700,NF COTTONWOOD C NR IGO CA,40.4420952,-122.5502903,CA,no NWIS WTEMP+FLOW,,,,
03353670,"WHITE LICK CREEK NEAR BROWNSBURG, IN",39.8655,-86.3947778,IN,low full-period coverage,0.347,0.351,0.986,1.0
06402600,"CHEYENNE RIVER NEAR BUFFALO GAP, SD",43.501978,-103.073936,SD,low full-period coverage,0.079,0.919,0.0,1.0
022929176,"TELEGRAPH CREEK AT STATE HIGHWAY AT OLGA, FL",26.72735833,-81.7034528,FL,no NWIS WTEMP+FLOW,,,,
0209741955,"NORTHEAST CREEK AT SR1100 NR GENLEE, NC",35.8722222,-78.9130556,NC,no NWIS WTEMP+FLOW,,,,
06350000,"CANNONBALL RIVER AT REGENT, ND",46.426667,-102.551389,ND,no NWIS WTEMP+FLOW,,,,
01451630,"Cedar Creek at Mouth near Allentown, PA",40.5875,-75.4968056,PA,low full-period coverage,0.063,0.064,0.473,0.479
02148315,"WATEREE R. BL EASTOVER, SC",33.82848933,-80.6203645,SC,low full-period coverage,0.562,0.519,0.0,0.0
02145910,"CATAWBA RIVER BL LAKE WYLIE DAM FEWELL ISLAND, SC",35.01641944,-81.00156389,SC,low full-period coverage,0.133,0.188,0.668,1.0
14248700,"BEAR CREEK NEAR SVENSEN,OREG.",46.1131654,-123.6331893,OR,no NWIS WTEMP+FLOW,,,,
05435934,"BADGER MILL CREEK AT NESBITT ROAD AT MADISON, WI",43.00110855,-89.4990104,WI,no NWIS WTEMP+FLOW,,,,
13343860,"SNAKE RIVER BELOW LITTLE GOOSE DAM, WA",46.5830522,-118.0430329,WA,no NWIS WTEMP+FLOW,,,,
14163200,"McKENZIE RIVER ABV LEABURG CANAL AT LEABURG,OR",44.09901587,-122.6895177,OR,no NWIS WTEMP+FLOW,,,,
03313000,"BARREN RIVER NEAR FINNEY, KY",36.89504634,-86.1338731,KY,no NWIS WTEMP+FLOW,,,,
09085150,COLORADO R ABV SOUTH CANYON CR NR GLENWOOD SPGS CO,39.561667,-107.406667,CO,no NWIS WTEMP+FLOW,,,,
12508670,"DID 7 DRAIN NEAR MABTON, WA",46.25888889,-120.0655556,WA,no NWIS WTEMP+FLOW,,,,
0407809265,"MIDDLE BRANCH EMBARRASS RIVER NEAR WITTENBERG, WI",44.8252512,-89.1181668,WI,low full-period coverage,0.05,0.05,0.0,0.0
02394000,"ETOWAH RIVER AT ALLATOONA DAM, ABV CARTERSVILLE,GA",34.1629722,-84.7410833,GA,low full-period coverage,0.478,1.0,1.0,1.0
09306052,"SCANDARD GULCH AT MOUTH, NEAR RIO BLANCO, CO.",39.8141399,-108.2436962,CO,no NWIS WTEMP+FLOW,,,,
03340900,"BIG RACCOON CREEK AT FERNDALE, IN",39.71116667,-87.0712778,IN,low full-period coverage,0.074,0.091,0.0,0.0
02304510,HILLSBOROUGH RIVER AT ROWLETT PK DR NEAR TAMPA FL,28.02200556,-82.43504167,FL,low full-period coverage,0.3,0.322,0.997,0.996
413038097241801,"Shell Cr 4 Mi SE of Platte Center, Nebr.",41.51027778,-97.405,NE,no NWIS WTEMP+FLOW,,,,
0205491522,"ROANOKE RIVER AT BRIDGE STREET BR AT ROANOKE, VA",37.27485876,-79.9800384,VA,no NWIS WTEMP+FLOW,,,,
05569500,"SPOON RIVER AT LONDON MILLS, IL",40.7077222,-90.2797778,IL,no NWIS WTEMP+FLOW,,,,
02335779,"CHATTAHOOCHEE R .18 MI US WILLEO CR, ROSWELL, GA",33.99527778,-84.3844444,GA,no NWIS WTEMP+FLOW,,,,
11439500,SF AMERICAN R NR KYBURZ(RIVER ONLY) CA,38.76351814,-120.3285276,CA,no NWIS WTEMP+FLOW,,,,
01465995,"MB Mt Misery Bk at Glass Works Rd, Byrne St For NJ",39.9061111,-74.48138889,NJ,no NWIS WTEMP+FLOW,,,,
13190565,PIERCE CREEK AT MOUTH NEAR PRAIRIE ID,43.40305556,-115.5602778,ID,low full-period coverage,0.181,0.158,0.0,0.0
03230427,Clover Groff Ditch below Alton OH,39.94444444,-83.1761111,OH,no NWIS WTEMP+FLOW,,,,
07312100,"Wichita Rv nr Mabelle, TX",33.7600934,-99.1428495,TX,low full-period coverage,0.379,1.0,0.0,1.0
370656113260601,"ST. GEORGE WASHINGTON CANAL AT INLET, UT",37.11553787,-113.4357849,UT,no NWIS WTEMP+FLOW,,,,
08042520,"Taylor Bayou bl LaBelle, TX",29.88166667,-94.0516667,TX,no NWIS WTEMP+FLOW,,,,
07283000,"SKUNA RIVER AT BRUCE, MS",33.9736111,-89.3477778,MS,no NWIS WTEMP+FLOW,,,,
03230900,Deer Creek near Pancoastburg OH,39.6206174,-83.2129682,OH,no NWIS WTEMP+FLOW,,,,
391953108130201,"ROAN CREEK AT DE BEQUE, CO.",39.33119444,-108.21780556,CO,no NWIS WTEMP+FLOW,,,,
05578250,"NORTH FORK SALT CREEK NEAR DE WITT, IL",40.2358611,-88.8095556,IL,low full-period coverage,0.33,0.346,0.971,1.0
04101590,"DOWAGIAC CREEK AT DUTCH SETTLEMENT RD NR DOWAGIAC,",41.9836111,-86.0027778,MI,no NWIS WTEMP+FLOW,,,,
01549500,"Blockhouse Creek near English Center, PA",41.4736144,-77.2307812,PA,no NWIS WTEMP+FLOW,,,,
14207200,"TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR",45.35650877,-122.6850937,OR,no NWIS WTEMP+FLOW,,,,
424551118503200,FISH CREEK AT DONNER UND BLITZEN CONFLUENCE,42.7640722,-118.8423167,OR,low full-period coverage,0.039,0.039,0.293,0.293
03179000,"BLUESTONE RIVER NEAR PIPESTEM, WV",37.54400779,-81.0103678,WV,no NWIS WTEMP+FLOW,,,,
09066200,"BOOTH CREEK NEAR MINTURN, CO.",39.64831927,-106.3230833,CO,no NWIS WTEMP+FLOW,,,,
01465987,SB Mount Misery Brook near Woodmansie NJ,39.88994444,-74.47527778,NJ,no NWIS WTEMP+FLOW,,,,
04015475,"PARTRIDGE RIVER ABV COLBY LAKE AT HOYT LAKES, MN",47.527205,-92.1226844,MN,no NWIS WTEMP+FLOW,,,,
11458500,SONOMA C A AGUA CALIENTE CA,38.32321159,-122.4943873,CA,low full-period coverage,0.014,1.0,0.0,1.0
02181350,"TALLULAH R AT TERRORA PWRHSE, NR TALLULAH FALLS,GA",34.75027778,-83.405,GA,low full-period coverage,0.345,0.408,0.996,1.0
09153290,"REED WASH NEAR MACK, CO.",39.2113692,-108.8037133,CO,no NWIS WTEMP+FLOW,,,,
11181390,WILDCAT C A VALE RD AT RICHMOND CA,37.9532571,-122.3383039,CA,no NWIS WTEMP+FLOW,,,,
11389500,SACRAMENTO R A COLUSA CA,39.21403369,-122.0002208,CA,no NWIS WTEMP+FLOW,,,,
11201095,DEER C A ROAD 272 BRIDGE NR PORTERVILLE CA,36.0036722,-118.9643639,CA,no NWIS WTEMP+FLOW,,,,
11451760,CACHE C AB RUMSEY CA,38.9129536,-122.2716419,CA,no NWIS WTEMP+FLOW,,,,
021720812,"ASHLEY RIVER NEAR COOKE CROSSROADS, SC",32.94878346,-80.1662044,SC,no NWIS WTEMP+FLOW,,,,
364849114001301,"VIRGIN RV BLW MESQUITE DIV NR MESQUITE, NV",36.8125,-114.0038889,AZ,no NWIS WTEMP+FLOW,,,,
07312130,"Wichita Rv at SH 25 nr Kamay, TX",33.86926267,-98.839231,TX,no NWIS WTEMP+FLOW,,,,
05554480,"VERMILION RIVER AT HWY 6 NEAR MCDOWELL, IL",40.8301111,-88.5177778,IL,no NWIS WTEMP+FLOW,,,,
02040000,"APPOMATTOX RIVER AT MATTOAX, VA",37.42153845,-77.8588876,VA,low full-period coverage,0.138,1.0,0.0,1.0
07150500,"Salt Fork Arkansas River nr Jet, OK",36.75252938,-98.1289547,OK,no NWIS WTEMP+FLOW,,,,
11174000,SAN ANTONIO C NR SUNOL CA,37.5773982,-121.8576936,CA,low full-period coverage,0.145,1.0,0.523,1.0
02076295,"WHITE OAK CREEK ABOVE NEAR CHATHAM, VA",36.772686,-79.4004,VA,no NWIS WTEMP+FLOW,,,,
03011500,ALLEGHENY RIVER AT RED HOUSE NY,42.11452778,-78.8035556,NY,no NWIS WTEMP+FLOW,,,,
10336795,"TROUT CK NR MOUTH E NR BELLEVUE/ELDORADO AVE, CA",38.93657456,-119.9907372,CA,no NWIS WTEMP+FLOW,,,,
10243230,"SNAKE CK ABV PIPELINE NR BAKER, NV",38.9216143,-114.2244382,NV,no NWIS WTEMP+FLOW,,,,
02343805,"CHATTAHOOCHEE RIVER AT MILE 46 NEAR COLUMBIA, ALA",31.24908333,-85.1066111,GA,low full-period coverage,0.24,0.655,0.953,0.248
295323085151700,"IWW WEST OF GULF CO CANAL NEAR PORT ST JOE, FL",29.8897222,-85.2547222,FL,low full-period coverage,0.019,0.013,0.145,0.096
441944120540100,"CROOKED RIVER BLW MCKAY CREEK, NR PRINEVILLE, OR",44.32888889,-120.9002778,OR,no NWIS WTEMP+FLOW,,,,
09306430,"EVACUATION CREEK NEAR MOUTH NEAR WATSON, UT",39.9521902,-109.1592813,UT,no NWIS WTEMP+FLOW,,,,
09306050,"SCANDARD GULCH NEAR RIO BLANCO, CO.",39.7938624,-108.2284177,CO,no NWIS WTEMP+FLOW,,,,
02029000,"JAMES RIVER AT SCOTTSVILLE, VA",37.7973651,-78.491398,VA,no NWIS WTEMP+FLOW,,,,
03598173,"FALL CREEK NEAR DEASON, TN",35.5836811,-86.488049,TN,low full-period coverage,0.037,0.039,0.0,0.0
08329918,"RIO GRANDE AT ALAMEDA BRIDGE AT ALAMEDA, NM",35.1977222,-106.6427778,NM,low blind-test-period coverage,0.644,1.0,0.679,1.0
10343200,LITTLE TRUCKEE R AT HWY 89 NR TRUCKEE,39.47823908,-120.2327026,CA,no NWIS WTEMP+FLOW,,,,
14202980,"SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR",45.46927968,-123.200109,OR,low full-period coverage,0.995,0.05,0.995,0.0
01415000,TREMPER KILL NEAR ANDES NY,42.11966667,-74.82044444,NY,low full-period coverage,0.082,1.0,0.614,1.0
09239500,"YAMPA RIVER AT STEAMBOAT SPRINGS, CO",40.48298611,-106.83243056,CO,low full-period coverage,0.21,1.0,1.0,1.0
09153400,"WEST SALT CREEK NEAR MACK, CO.",39.3085902,-108.9837197,CO,no NWIS WTEMP+FLOW,,,,
04166315,"UPPER RIVER ROUGE AT CLARENCEVILLE, MI",42.44670217,-83.3365985,MI,no NWIS WTEMP+FLOW,,,,
02335700,"BIG CREEK NEAR ALPHARETTA, GA",34.05055556,-84.2694444,GA,low full-period coverage,0.309,1.0,0.982,1.0
06115200,Missouri River near Landusky MT,47.631431,-108.687744,MT,low full-period coverage,0.28,1.0,0.428,1.0
08106500,"Little Rv nr Cameron, TX",30.83519047,-96.9466512,TX,no NWIS WTEMP+FLOW,,,,
06040050,"Madison River at Ennis, MT",45.34756389,-111.72246389,MT,no NWIS WTEMP+FLOW,,,,
08180850,"Medina Rv at Applewhite Rd, San Antonio, TX",29.24685278,-98.5487944,TX,no NWIS WTEMP+FLOW,,,,
11185350,KERN R NR QUAKING ASPEN CAMP CA,36.13438837,-118.4311976,CA,no NWIS WTEMP+FLOW,,,,
02244450,"ST. JOHNS RIVER AT PALATKA, FLA.",29.59635886,-81.6078574,FL,no NWIS WTEMP+FLOW,,,,
02231291,"NASSAU RIVER NEAR TISONIA, FL",30.5507931,-81.5898179,FL,low full-period coverage,0.128,0.466,0.0,0.927
01382310,Clinton Brook at La Rue Road at Newfoundland NJ,41.0597222,-74.44027778,NJ,no NWIS WTEMP+FLOW,,,,
06794500,"Loup River at Columbus, Nebr.",41.41666667,-97.3566667,NE,no NWIS WTEMP+FLOW,,,,
04072150,"DUCK CREEK NEAR HOWARD, WI",44.53338889,-88.1296944,WI,low full-period coverage,0.029,0.854,0.0,0.0
08048970,"Village Ck at Everman, TX",32.60346909,-97.2650142,TX,no NWIS WTEMP+FLOW,,,,
14162450,"QUARTZ CREEK NEAR FINN ROCK, OR",44.1233611,-122.3787222,OR,no NWIS WTEMP+FLOW,,,,
11180825,SAN LORENZO C AB DON CASTRO RES NR CASTRO V CA,37.695172,-122.0449223,CA,no NWIS WTEMP+FLOW,,,,
08067252,"Trinity Rv at Wallisville, TX",29.8124434,-94.7313087,TX,no NWIS WTEMP+FLOW,,,,
01432495,"Shohola Creek near Walker Lake, PA",41.45,-74.9216667,PA,low full-period coverage,0.104,0.15,0.777,1.0
05284310,"SEGUCHIE CREEK ABOVE MOUTH NEAR GARRISON, MN",46.2535703,-93.8213656,MN,no NWIS WTEMP+FLOW,,,,
01306495,CONNETQUOT RIVER DISTRIBUTORY NEAR OAKDALE NY,40.747583,-73.150389,NY,no NWIS WTEMP+FLOW,,,,
01490140,"LITTLE BLACKWATER RIVER AT SEWARD, MD",38.44527778,-76.08388889,MD,no NWIS WTEMP+FLOW,,,,
12324200,Clark Fork at Deer Lodge MT,46.39765,-112.7425389,MT,no NWIS WTEMP+FLOW,,,,
08177825,"San Antonio Rv at Witte Museum, San Antonio, TX",29.46163889,-98.4684167,TX,no NWIS WTEMP+FLOW,,,,
01447120,"LEHIGH RIVER NEAR GOULDSBORO, PA",41.2370284,-75.5007415,PA,no NWIS WTEMP+FLOW,,,,
02203603,"SOUTH RIVER AT SPRINGDALE ROAD, AT ATLANTA, GA",33.68388889,-84.4152778,GA,no NWIS WTEMP+FLOW,,,,
11465150,PENA C NR GEYSERVILLE CA,38.70046558,-122.9722211,CA,no NWIS WTEMP+FLOW,,,,
08077647,"Dickinson Bayou at SH 3, Dickinson, TX",29.45662094,-95.0479838,TX,no NWIS WTEMP+FLOW,,,,
08092600,"Brazos Rv at Whitney Dam nr Whitney, TX",31.86682458,-97.3669576,TX,no NWIS WTEMP+FLOW,,,,
09306039,"COTTONWOOD GULCH NEAR RIO BLANCO, CO.",39.82664,-108.2075837,CO,no NWIS WTEMP+FLOW,,,,
01037380,"Ducktrap River near Lincolnville, Maine",44.32916667,-69.0608333,ME,low full-period coverage,0.327,1.0,0.0,1.0
364847114001601,"MESQUITE DIV AT VIRGIN RV NR MESQUITE, NV",36.81305556,-114.0044444,AZ,no NWIS WTEMP+FLOW,,,,
06889110,"SOLDIER CREEK NR CORNING, KS",39.6095472,-95.9760556,KS,no NWIS WTEMP+FLOW,,,,
01467471,"Schuylkill River ab Mill Creek at Port Carbon, PA",40.6937472,-76.1647722,PA,low full-period coverage,0.186,0.267,0.0,0.0
10339400,MARTIS C NR TRUCKEE CA,39.32879577,-120.1176964,CA,no NWIS WTEMP+FLOW,,,,
0208700780,"LITTLE LICK CR AB SR1814 NR OAK GROVE, NC",35.9865346,-78.7991726,NC,no NWIS WTEMP+FLOW,,,,
02248000,"SPRUCE CREEK NEAR SAMSULA, FL",29.05081845,-81.0464455,FL,no NWIS WTEMP+FLOW,,,,
03277200,"OHIO RIVER AT MARKLAND DAM NEAR WARSAW, KY",38.77525,-84.97238889,KY,low full-period coverage,0.221,1.0,0.0,1.0
08090800,"Brazos Rv nr Dennis, TX",32.61568907,-97.9258703,TX,no NWIS WTEMP+FLOW,,,,
09314280,"DESERT SEEP WASH NEAR WELLINGTON, UTAH",39.4210793,-110.6462682,UT,low full-period coverage,0.325,0.326,0.0,0.0
07097000,"ARKANSAS RIVER AT PORTLAND, CO.",38.38833418,-105.0160961,CO,low full-period coverage,0.956,0.116,0.808,0.0
05555000,"VERMILION RIVER AT STREATOR, IL",41.0930888,-88.8347959,IL,no NWIS WTEMP+FLOW,,,,
14210750,"CLEAR CREEK AT CARVER, OR",45.389806,-122.493833,OR,no NWIS WTEMP+FLOW,,,,
12116400,"CEDAR RIVER AT POWERPLANT AT CEDAR FALLS, WA",47.41871388,-121.781498,WA,low full-period coverage,0.148,1.0,1.0,1.0
040970647,"LITTLE PORTAGE CR AT LANE ST AT MENDON, MI",42.01109444,-85.4572167,MI,no NWIS WTEMP+FLOW,,,,
06903400,"Chariton River near Chariton, IA",40.9519722,-93.2598889,IA,no NWIS WTEMP+FLOW,,,,
14190500,"LUCKIAMUTE RIVER NEAR SUVER, OR",44.78317527,-123.2345435,OR,no NWIS WTEMP+FLOW,,,,
02292010,CALOOSAHATCHEE CANAL DWS OF S-77 AT MOORE HAVEN FL,26.833333,-81.088889,FL,low full-period coverage,0.013,0.84,0.097,1.0
02290940,"NEW RIVER AT SUNDAY BAY, FL",25.7975,-81.2555556,FL,no NWIS WTEMP+FLOW,,,,
023000095,MANATEE RIVER AT RYE FL,27.51364999,-82.3670375,FL,no NWIS WTEMP+FLOW,,,,
01630700,"GOONEY RUN NEAR GLEN ECHO, VA",38.83511474,-78.2319454,VA,low full-period coverage,0.195,0.255,0.0,0.0
05053000,"WILD RICE RIVER NEAR ABERCROMBIE, ND",46.470556,-96.781944,ND,no NWIS WTEMP+FLOW,,,,
02204118,"HONEY CREEK AT HURST ROAD, NEAR CONYERS, GA",33.6622222,-84.0841667,GA,no NWIS WTEMP+FLOW,,,,
02299750,PHILLIPPEE CREEK NEAR SARASOTA FL,27.30865817,-82.4514844,FL,no NWIS WTEMP+FLOW,,,,
07105800,"FOUNTAIN CREEK AT SECURITY, CO",38.729444,-104.733333,CO,no NWIS WTEMP+FLOW,,,,
03601630,"LOCKE BRANCH NEAR BENDING CHESTNUT, TN",35.87201008,-87.103895,TN,low full-period coverage,0.138,0.408,0.0,0.0
0207428225,"WOLF ISLAND CREEK BELOW SR 1998 AT REIDSVILLE, NC",36.37388889,-79.6836111,NC,no NWIS WTEMP+FLOW,,,,
11475800,SF EEL R A LEGGETT CA,39.8745957,-123.7205775,CA,no NWIS WTEMP+FLOW,,,,
01446700,"Delaware River at Easton, PA",40.7120429,-75.1962874,PA,no NWIS WTEMP+FLOW,,,,
02043415,"TULL CREEK AT SR 1222 NEAR CURRITUCK, NC",36.49638889,-76.0841667,NC,low full-period coverage,0.088,0.102,0.0,0.0
01409095,Oyster Creek near Brookville NJ,39.7983333,-74.25027778,NJ,no NWIS WTEMP+FLOW,,,,
07143672,"L ARKANSAS R AT HWY 50 NR HALSTEAD, KS",38.02853056,-97.5405417,KS,low blind-test-period coverage,0.825,1.0,0.181,1.0
411214079465802,"Little Scrubgrass Creek nr Lisbon, PA",41.20394959,-79.7825514,PA,no NWIS WTEMP+FLOW,,,,
05554200,"SOUTH FORK VERMILION RIVER AT FORREST, IL",40.74864588,-88.4161649,IL,no NWIS WTEMP+FLOW,,,,
13012475,"South Fork Spread Cr at mouth, nr Moran, WY",43.7634833,-110.3237861,WY,low full-period coverage,0.144,0.152,0.94,1.0
06801000,"Platte River near Ashland, Nebr.",41.062256,-96.324514,NE,low full-period coverage,0.104,1.0,0.78,1.0
04154612,"WOLF CREEK AT PINE GROVE ROAD NEAR VESTABURG, MI",43.4230869,-84.9502956,MI,no NWIS WTEMP+FLOW,,,,
06043120,"Gallatin River above Deer Creek, near Big Sky, MT",45.29727778,-111.2113917,MT,low full-period coverage,0.067,0.111,0.501,0.834
02300000,MANATEE RIVER NEAR BRADENTON FL,27.47531814,-82.3012029,FL,no NWIS WTEMP+FLOW,,,,
07185080,"Neosho River at Miami, OK",36.86479264,-94.8788446,OK,no NWIS WTEMP+FLOW,,,,
05075697,"AGASSIZ POOL, NORTH OTLT AT AGASSIZ NWR, NR GATZKE",48.3447222,-96.0297222,MN,low full-period coverage,0.055,0.135,0.0,0.0
02171920,"SKRINE CREEK NEAR MCCLELLENVILLE, SC",33.07444444,-79.4191667,SC,no NWIS WTEMP+FLOW,,,,
14307620,"SIUSLAW RIVER NEAR MAPLETON, OR",44.06234317,-123.8831659,OR,no NWIS WTEMP+FLOW,,,,
02336658,"NORTH UTOY CREEK AT PEYTON ROAD, NEAR ATLANTA, GA",33.73905556,-84.4791111,GA,low full-period coverage,0.073,0.084,0.0,0.0
05418720,"Maquoketa River near Green Island, IA",42.1638611,-90.3350833,IA,low full-period coverage,0.206,0.299,0.0,0.0
11389470,COLUSA WEIR SPILL TO BUTTE BASIN NR COLUSA CA,39.23655589,-121.9949734,CA,no NWIS WTEMP+FLOW,,,,
03178000,"BLUESTONE R NR SPANISHBURG, WV",37.4334722,-81.11,WV,no NWIS WTEMP+FLOW,,,,
05517500,"KANKAKEE RIVER AT DUNNS BRIDGE, IN",41.22001988,-86.96832769,IN,low full-period coverage,0.312,1.0,0.992,1.0
13307000,SALMON RIVER NR SHOUP ID,45.3225,-114.44,ID,low full-period coverage,0.309,1.0,0.967,1.0
11048550,SAN DIEGO C A LANE RD NR IRVINE CA,33.672798,-117.8358888,CA,no NWIS WTEMP+FLOW,,,,
11384600,LITTLE STONY C AB EAST PARK RES NR LODOGA CA,39.29655299,-122.5405422,CA,no NWIS WTEMP+FLOW,,,,
441344122095400,"LOOKOUT CREEK ABOVE MACK CREEK, NR BLUE RIVER, OR",44.2288333,-122.165111,OR,low full-period coverage,0.032,0.032,0.238,0.237
02327100,"SOPCHOPPY RIVER NR SOPCHOPPY, FLA.",30.12936856,-84.4943482,FL,low full-period coverage,0.183,1.0,0.922,1.0
02295637,"PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL",27.50451944,-81.8001722,FL,no NWIS WTEMP+FLOW,,,,
10265100,DEADMAN C A BIG SPRINGS NR CRESTVIEW CA,37.75027778,-118.9394444,CA,low full-period coverage,0.221,0.244,1.0,1.0
05056400,"BIG COULEE NR CHURCHS FERRY, ND",48.1777762,-99.2212455,ND,no NWIS WTEMP+FLOW,,,,
06606700,"Little Sioux River near Kennebec, IA",42.0810999,-96.0141788,IA,no NWIS WTEMP+FLOW,,,,
11526300,CANYON C A JUNCTION CITY CA,40.74014349,-123.0503069,CA,no NWIS WTEMP+FLOW,,,,
02458502,"VILLAGE CREEK NEAR PRATT CITY, ALABAMA",33.5239948,-86.8911032,AL,low full-period coverage,0.409,0.5,0.907,1.0
02390050,"ETOWAH RIVER AT KELLY BRIDGE ROAD, NEAR MATT, GA",34.35255556,-84.2062222,GA,no NWIS WTEMP+FLOW,,,,
255843081333000,TAMIAMI TRAIL AT BRIDGE 45,25.978533,-81.5591,FL,no NWIS WTEMP+FLOW,,,,
01464515,Doctors Creek at Allentown NJ,40.17694444,-74.59888889,NJ,no NWIS WTEMP+FLOW,,,,
12324590,Little Blackfoot River near Garrison MT,46.5194833,-112.7931722,MT,no NWIS WTEMP+FLOW,,,,
04087088,"UNDERWOOD CREEK AT WAUWATOSA, WI",43.0547222,-88.0461111,WI,low full-period coverage,0.381,1.0,0.0,1.0
03085002,"Monongahela R at L&D2 Lower Pool at Braddock, PA",40.3925,-79.8602778,PA,no NWIS WTEMP+FLOW,,,,
05123400,"WILLOW CREEK NEAR WILLOW CITY, ND",48.587778,-100.441111,ND,no NWIS WTEMP+FLOW,,,,
07381324,"Bayou Grand Caillou at Dulac, LA",29.38299869,-90.7153674,LA,low full-period coverage,0.771,0.504,0.0,0.0
14305500,"SILETZ RIVER AT SILETZ, OR",44.7151172,-123.8873348,OR,no NWIS WTEMP+FLOW,,,,
