model,horizon,site_id,rmse,mae,bias,n
TR-fixedKappa,3,07178200,1.5120621267124832,1.1788676049112616,0.052300355465961526,907
TR-fixedKappa,3,07194880,1.2291771121092236,0.9515064362196896,-0.10403038047210517,513
TR-fixedKappa,3,07332622,1.997701753080088,1.4989509534026157,0.03320042682004113,865
TR-fixedKappa,3,08048000,1.4753643924029807,1.0905916147346957,-0.1039992408292839,830
TR-fixedKappa,3,08052700,2.3749615412480436,1.8026995070496037,-0.17002617676473114,754
TR-fixedKappa,3,08065350,1.3541080810449864,1.0235570793427975,-0.10287491000840285,898
TR-fixedKappa,3,08070200,1.6114112809290804,1.2437669664822526,-0.06433774135151848,1037
TR-fixedKappa,3,08123850,2.0822795364448283,1.5981399668938916,-0.0012156816629263006,754
TR-fixedKappa,3,09136100,1.188034857619662,0.9333792743059348,-0.11184684148444561,1085
TR-fixedKappa,3,09144250,1.0733416394844228,0.8585421528824426,-0.05962349650099737,1090
TR-fixedKappa,3,09149500,1.1315666362886836,0.879695576336576,-0.0047788342986351436,1092
TR-fixedKappa,3,09163500,1.009852441527842,0.7863613538962579,-0.06986204270860213,1092
TR-fixedKappa,3,09180000,1.2715496285602206,0.9856511033622077,-0.08921151619720141,1086
TR-fixedKappa,3,09261000,1.1870667589163846,0.8849836804244016,0.029965678388152707,1023
TR-fixedKappa,3,09302000,1.1867285005216723,0.8817600925072804,0.1067778694767798,1068
TR-fixedKappa,3,09380000,0.5521446663673841,0.40067096338039493,-0.08779024907840352,1066
TR-fixedKappa,3,10129900,1.1318311843772697,0.8137492136794979,-0.032850840924278146,1071
TR-fixedKappa,3,10301500,1.5656961979636694,1.2073421880267352,-0.03098470846830565,1066
TR-fixedKappa,3,10351600,1.3094885897989252,1.0308140392085898,0.053351847028550975,1052
TR-fixedKappa,3,11262900,1.4100243650950055,1.0949192561986256,0.008979260263267477,652
TR-fixedKappa,3,11467000,0.9077697183271428,0.7185697814047118,-0.05488118758568399,1092
TR-fixedKappa,3,11507500,1.232182738214633,0.9469468771183228,-0.01524140993371988,1092
TR-fixedKappa,3,12056500,0.5984722753926591,0.4664458205890208,-0.028277374903361,1065
TR-fixedKappa,3,12115000,0.586689720551304,0.452505339884829,-0.03581462967123506,1007
TR-fixedKappa,3,12117600,0.6775095906396165,0.5317386491831405,-0.06356963499998436,1092
TR-fixedKappa,3,12210700,1.0344052272108866,0.8138307885552883,-0.04607684261858034,967
TR-fixedKappa,3,12212050,1.033997007694098,0.7658506826278823,-0.01660268771425358,962
TR-fixedKappa,3,12213100,1.166971522090823,0.9235508614781432,-0.09083982269814055,1023
TR-fixedKappa,3,12363000,0.7962279743056081,0.6106761194561153,-0.03764280954846372,1057
TR-fixedKappa,3,12398600,0.5832287751881329,0.4332375504225493,0.0034311369664612405,1050
TR-fixedKappa,3,13018350,1.3297199007253673,0.9804893401907872,0.09665099102355408,1063
TR-fixedKappa,3,13154500,0.5636178596366012,0.4374237401144846,-0.018485587333148187,1092
TR-fixedKappa,3,13317660,0.5359032504309555,0.4204781800399333,0.016836053023844832,1092
TR-fixedKappa,3,13342500,0.8826521278313644,0.6696538447678745,-0.11465950348438361,1092
TR-fixedKappa,3,14091500,0.6141136150764331,0.47329143565216353,0.012506946757599549,1092
TR-fixedKappa,3,14150800,1.2657778343965729,0.9810400522672212,-0.05740707060356279,1092
TR-fixedKappa,3,14151000,1.1612637854560388,0.7685796166272988,-0.01802794507571626,1064
TR-fixedKappa,3,14152000,0.6615182047709705,0.5153700197727308,-0.005130481282505425,1090
TR-fixedKappa,3,14153500,0.530033339589775,0.3880444797702726,-0.02654868657399461,1082
TR-fixedKappa,3,14154500,1.2217248014595021,0.9381992666541322,-0.04461537884963372,1086
TR-fixedKappa,3,14159500,0.6011084660830167,0.41642514480484855,-0.020821852551566225,1080
TR-fixedKappa,3,14161500,0.8352506992995167,0.6305296422587793,0.07375202167978163,1086
TR-fixedKappa,3,14179000,0.9014227551284648,0.69170987144554,-0.17434441662175665,979
TR-fixedKappa,3,14185000,1.0867269409915956,0.8338559639711511,-0.06162012995811717,1018
TR-fixedKappa,3,14210000,0.6247067462390261,0.4585337328427843,-0.070650135790226,1086
TR-fixedKappa,3,14211499,1.372182804195799,1.045368996975933,-0.08488230117753343,1082
TR-fixedKappa,3,14211500,1.467111600554106,1.1139934859957015,-0.08160124456314813,1050
TR-fixedKappa,3,14320934,1.0696596671242145,0.8186996747131775,-0.15183312075923916,1071
TR-fixedKappa,3,255534081324000,1.7041529932208268,1.3077680074459435,-0.06826615554189996,1059
TR-fixedKappa,7,01073319,1.846137642783868,1.3729041798419048,-0.13314979436106406,954
TR-fixedKappa,7,01104415,1.658616561440944,1.2852320779690218,-0.48341101539401576,939
TR-fixedKappa,7,01104455,1.7338306452769394,1.246836259750549,-0.10474659931160017,835
TR-fixedKappa,7,01104475,1.7269607541124485,1.3421092022972034,-0.5399831337778098,1076
TR-fixedKappa,7,01129500,1.6274013364634072,1.144895570364486,-0.2539843927772702,1088
TR-fixedKappa,7,01400500,2.1326044249085236,1.6500319296274994,-0.2397144334453369,952
TR-fixedKappa,7,01408029,1.987467164715437,1.5522919675596407,-0.4716983429043093,856
TR-fixedKappa,7,01425000,0.9869097139290951,0.665543922985142,-0.05558604803500752,1056
TR-fixedKappa,7,01426500,1.384995979239718,1.071322744642945,0.1384789112246141,914
TR-fixedKappa,7,01427207,1.8626032012781157,1.4369929863194306,-0.024055252782825266,1063
TR-fixedKappa,7,01428500,2.0635529474991814,1.5953789418962636,0.022430683258899718,1054
TR-fixedKappa,7,01463500,1.8055699991641272,1.424541680577953,-0.0586835659619442,1062
TR-fixedKappa,7,01480617,1.9449568405584197,1.5295579300161632,-0.29025557190733775,1076
TR-fixedKappa,7,01540500,1.755172215244808,1.3791167723213278,-0.14762636730130502,911
TR-fixedKappa,7,01542500,2.070399490870445,1.6204371513539653,0.392110909751041,1078
TR-fixedKappa,7,01549700,2.140574133431756,1.6560646718472574,-0.23705178707112531,1068
TR-fixedKappa,7,02110701,2.151534340052162,1.6621031544132656,-0.2264141081844024,1037
TR-fixedKappa,7,02176930,1.959594757185526,1.5029840481854402,-0.47623777227906083,1040
TR-fixedKappa,7,02266300,1.7885502633706793,1.367695147065974,-0.4358645426693248,1072
TR-fixedKappa,7,02330450,1.7682791917094187,1.3059331755524588,-0.3007057729789189,1050
TR-fixedKappa,7,02334430,0.4244837881887892,0.32533119960742835,-0.22708721870885173,1088
TR-fixedKappa,7,02334885,2.016060471817455,1.4991137336720437,-0.3733016373041798,1088
TR-fixedKappa,7,02336120,2.1130861930335767,1.5586412033438681,-0.1852826896309853,1080
TR-fixedKappa,7,02336300,2.1772269147397103,1.6344374918232565,-0.04986240676502645,1082
TR-fixedKappa,7,02336728,2.209363596578933,1.6798734921948175,-1.318359983543481,1076
TR-fixedKappa,7,02397000,1.5287157247179837,1.1918426238675215,-0.10737019043532849,1082
TR-fixedKappa,7,02455980,1.741807415724202,1.2758371977810725,-0.12788490021078186,1029
TR-fixedKappa,7,02458450,1.8418500751327083,1.3712612809290305,-0.16207699027888442,1084
TR-fixedKappa,7,02474560,2.2142752398065815,1.7094021329666649,-0.05575431600851278,1074
TR-fixedKappa,7,03007800,2.093105845993371,1.632344475613755,-0.02525877157072421,1078
TR-fixedKappa,7,03034000,2.1595443788328224,1.7015977788652934,-0.1554577886648264,1054
TR-fixedKappa,7,03036000,1.395680727581437,1.0171948019575292,-0.12915630181676876,1070
TR-fixedKappa,7,03047000,1.809871859036074,1.3323378490907254,0.015011618373580745,1085
TR-fixedKappa,7,03077500,0.6218694042896004,0.4730995787016236,0.12105695896809643,1010
TR-fixedKappa,7,03105500,2.10047528167829,1.5912532139576432,-0.3103444788252489,1078
TR-fixedKappa,7,03106000,2.3320972952072987,1.8194640041460972,-0.1925256921267929,1023
TR-fixedKappa,7,03301900,2.097989080835145,1.6184138664419616,-0.2563187259915881,1055
TR-fixedKappa,7,03353200,2.331034796410527,1.8544329926273722,-0.29492617493414963,1066
TR-fixedKappa,7,03456991,1.8741230629900547,1.4719115137266663,-0.16329632177667797,1060
TR-fixedKappa,7,04027000,2.0185727573707246,1.385177399782391,-0.26588683076124586,1047
TR-fixedKappa,7,04043238,1.71219612515836,1.2188456615953107,-0.3010494328096133,1071
TR-fixedKappa,7,04043244,1.628168266104262,1.2039937439335495,-0.13779201328086588,1071
TR-fixedKappa,7,04067500,1.743910527807168,1.2304493056268682,-0.17835636107814554,1028
TR-fixedKappa,7,04077630,1.8828328196288082,1.3509455399998629,0.013759583273135548,1088
TR-fixedKappa,7,04124200,0.8397624794164784,0.6210446178199617,0.005615309583328509,1086
TR-fixedKappa,7,04125460,1.5458784056865187,1.1942061432892526,-0.14842899448065844,1080
TR-fixedKappa,7,04137005,1.306698866469501,0.9595401518912883,-0.010700685227104214,1084
TR-fixedKappa,7,04176500,1.9333841474065754,1.47892529068854,-0.1499162978267636,1076
TR-fixedKappa,7,04208000,2.010639560034253,1.5571458422238864,-0.22922306706507997,1008
TR-fixedKappa,7,05054000,1.5064116961599692,1.0732044432735657,-0.0695423061993776,1058
TR-fixedKappa,7,05057000,1.9829281236212677,1.3875453577614159,-0.06678452778522614,1052
TR-fixedKappa,7,05289800,1.9588305278204348,1.480180891116078,-0.05653660075801711,832
TR-fixedKappa,7,05331833,1.745786809411817,1.3200303122722008,-0.07982260673771628,1022
TR-fixedKappa,7,05370000,1.227562499848585,0.8837708726030434,0.011932614577652326,1084
TR-fixedKappa,7,05382255,1.4166067068692982,1.1078318493810537,0.045985545441234406,1088
TR-fixedKappa,7,05382257,1.8758204040322723,1.4019303241996905,-0.25608244563741456,1078
TR-fixedKappa,7,05406457,1.2830087005835613,1.0035490761333585,-0.02120588663063873,971
TR-fixedKappa,7,05458300,2.254942444526246,1.6505576006334226,-0.37728030178893307,1038
TR-fixedKappa,7,05517000,2.2109521407872417,1.7327049684628626,-0.40134720098062915,1088
TR-fixedKappa,7,06036805,1.4825794551890266,1.1929941149050458,0.004007980199977454,1084
TR-fixedKappa,7,06036905,1.8514769475157102,1.4964921477086406,-0.0830755928859991,1088
TR-fixedKappa,7,06036940,2.1159349120781132,1.6241784357453797,1.0063739804712228,1086
TR-fixedKappa,7,06041000,1.5565653031395195,1.0989628949428372,-0.04295552679704443,1056
TR-fixedKappa,7,06623800,0.9382463053447316,0.6350606220496335,0.07815034541200842,912
TR-fixedKappa,7,06894000,2.146628004713191,1.702187164560623,-0.14158609544994025,1057
TR-fixedKappa,7,06934500,1.5721249600068516,1.2403561457051406,-0.11564015336866888,840
TR-fixedKappa,7,07106000,1.8510316514985476,1.4542736589431906,-0.233026147699116,844
TR-fixedKappa,7,07178200,2.0563174478478925,1.5977363132415932,0.04161749333310099,893
TR-fixedKappa,7,07194880,1.4188018091897328,1.1032658131287831,-0.14996589943914132,505
TR-fixedKappa,7,07332622,2.4189252254313893,1.8455384014367633,0.014731654414098813,848
TR-fixedKappa,7,08048000,1.9776263492107127,1.4854039852252146,-0.284694443417431,799
TR-fixedKappa,7,08052700,2.77978368742526,2.0859594030143773,-0.3612081184416361,736
TR-fixedKappa,7,08065350,2.1360701612664674,1.5867866299517912,-0.2010265267959176,874
TR-fixedKappa,7,08070200,2.2239947176996755,1.6676299039437683,-0.16111895209278082,1027
TR-fixedKappa,7,08123850,2.489557779473873,1.8773397087564274,0.02645063023988882,735
TR-fixedKappa,7,09136100,1.4138192292565106,1.128518260050979,-0.16127496595046037,1080
TR-fixedKappa,7,09144250,1.2986985638570574,1.0555214941926971,-0.08201267279231746,1086
TR-fixedKappa,7,09149500,1.2944317294332714,1.0270598081817084,-0.01916489672901877,1088
TR-fixedKappa,7,09163500,1.3622342520991748,1.0877879458941822,-0.11716447099529702,1088
TR-fixedKappa,7,09180000,1.5821724174359955,1.2604385842725827,-0.15051341993655049,1082
TR-fixedKappa,7,09261000,1.5715911970402126,1.1971045217521925,0.03419674915804147,1011
TR-fixedKappa,7,09302000,1.5072526391821717,1.1780678482246496,0.1258854714389188,1060
TR-fixedKappa,7,09380000,0.8148921142439578,0.6316446863248005,-0.30414304123211894,1063
TR-fixedKappa,7,10129900,1.3183840735160386,0.9906800131989957,-0.04286588791272522,1067
TR-fixedKappa,7,10301500,1.9032029041805212,1.5217517613071314,-0.06990249623105209,1060
TR-fixedKappa,7,10351600,1.6787298817571474,1.3644574114993544,0.12735760211944583,1037
TR-fixedKappa,7,11262900,1.580511449697237,1.2622560670179306,-0.0620490642209446,643
TR-fixedKappa,7,11467000,1.2500572268569075,1.0093520142576276,-0.10216672148774653,1088
TR-fixedKappa,7,11507500,1.8052989567909123,1.389566180277068,-0.09237019284628332,1088
TR-fixedKappa,7,12056500,0.7795863864498982,0.6134430797797052,-0.028746982780175054,1057
TR-fixedKappa,7,12115000,0.707102250495469,0.5316792694519074,-0.06931913305604014,991
TR-fixedKappa,7,12117600,0.8451862454995793,0.666596132560688,-0.15792996247901636,1088
TR-fixedKappa,7,12210700,1.2265125038911089,0.9629112997071522,-0.11723309866490197,941
TR-fixedKappa,7,12212050,1.3379916418287072,0.9990575475860506,-0.07862994598427307,938
TR-fixedKappa,7,12213100,1.418521603679441,1.1366765478918255,-0.20818721383868877,1013
TR-fixedKappa,7,12363000,0.9978335358871459,0.7653939011432372,-0.061533412393961574,1052
TR-fixedKappa,7,12398600,0.9743802599383107,0.7356204680812449,-0.03955735431665883,1042
TR-fixedKappa,7,13018350,1.4615602276370474,1.140432949317222,0.043115403792375086,1055
TR-fixedKappa,7,13154500,0.8440560833144576,0.6600385358228403,-0.09008067977779052,1088
TR-fixedKappa,7,13317660,0.7804475951856733,0.6251783335471854,0.038023423140539844,1088
TR-fixedKappa,7,13342500,1.1642295706391237,0.8653520354343689,-0.18789016864098168,1088
TR-fixedKappa,7,14091500,0.6531371591144861,0.5051008431788754,-0.024699845165014264,1088
TR-fixedKappa,7,14150800,1.6092331345264208,1.2343254019232357,-0.15299444654408625,1088
TR-fixedKappa,7,14151000,1.6704572094422052,1.2003948034662189,-0.10015684610063377,1056
TR-fixedKappa,7,14152000,0.9336204918764394,0.7341724414193169,-0.06958576706452486,1086
TR-fixedKappa,7,14153500,0.8879289619020173,0.6594894541437859,-0.059779092376440086,1078
TR-fixedKappa,7,14154500,1.6416830708596681,1.257260998494083,-0.12740371542364745,1082
TR-fixedKappa,7,14159500,0.8625097609347419,0.6308041397080545,-0.0627974683024183,1076
TR-fixedKappa,7,14161500,1.0714081118325895,0.8110995957018488,0.13462119258926453,1082
TR-fixedKappa,7,14179000,1.0879238940320477,0.841252669910857,-0.31041388877791726,967
TR-fixedKappa,7,14185000,1.3791195316038665,1.0561342881166675,-0.12433968813234486,1006
TR-fixedKappa,7,14210000,0.9876818627540607,0.7615148574279108,-0.1768886136920527,1082
TR-fixedKappa,7,14211499,1.6709292892997696,1.2694218888323845,-0.21111772591785788,1074
TR-fixedKappa,7,14211500,1.8255659156109352,1.379036118881554,-0.185695781091754,1045
TR-fixedKappa,7,14320934,1.4386383409451013,1.1061797641721882,-0.2893295819149878,1064
TR-fixedKappa,7,255534081324000,1.9056681311710117,1.4807931132721153,-0.26791849290904146,1049
TR-noDynamicPrior,1,01073319,0.652072727118272,0.47865020700112304,0.049421520423703354,970
TR-noDynamicPrior,1,01104415,0.9492335081810379,0.7337023261868619,-0.09283289589941442,961
TR-noDynamicPrior,1,01104455,0.9808780042113441,0.6599712736764043,0.02342480707843345,848
TR-noDynamicPrior,1,01104475,0.846485643439015,0.6552088808947505,-0.09593683451578765,1086
TR-noDynamicPrior,1,01129500,0.6300597105053439,0.463395901029726,-0.013899186516705868,1094
TR-noDynamicPrior,1,01400500,0.7228514322291526,0.5357376807389269,0.027433030362087815,979
TR-noDynamicPrior,1,01408029,0.8563126849657395,0.6559941765535561,-0.0618395806328884,891
TR-noDynamicPrior,1,01425000,0.44774955977650666,0.32059213668107994,0.034998235395595205,1072
TR-noDynamicPrior,1,01426500,0.7880202998091179,0.5996031065675322,0.10462052320397973,932
TR-noDynamicPrior,1,01427207,0.6828149189013064,0.5113629498391119,0.07843863183295365,1076
TR-noDynamicPrior,1,01428500,0.5928283894386231,0.4464836822011933,0.09305113892387214,1066
TR-noDynamicPrior,1,01463500,0.482645797850945,0.37509022695796435,0.0445595421874246,1075
TR-noDynamicPrior,1,01480617,0.8667926824719473,0.6675114252380512,0.09840969232919583,1085
TR-noDynamicPrior,1,01540500,0.4554990733401408,0.3490746317323177,0.02722215853871837,930
TR-noDynamicPrior,1,01542500,0.6696744757641717,0.5154903136872323,0.16670918714978217,1087
TR-noDynamicPrior,1,01549700,0.7068821309169634,0.528391136388509,0.02996366696594202,1081
TR-noDynamicPrior,1,02110701,0.7272532121837164,0.5394662107025815,0.024264720283995588,1049
TR-noDynamicPrior,1,02176930,0.8235997211568409,0.6155830982969923,-0.07025039314884064,1053
TR-noDynamicPrior,1,02266300,0.6524174278885704,0.4707298789548301,-0.04898520352547631,1083
TR-noDynamicPrior,1,02330450,0.8054047827517204,0.5847842680444395,-0.0214330464713555,1064
TR-noDynamicPrior,1,02334430,0.33069821677923933,0.23816096290156002,-0.08997354734096491,1094
TR-noDynamicPrior,1,02334885,0.6351480025103922,0.45878845928356027,-0.024070418927089793,1094
TR-noDynamicPrior,1,02336120,0.8001130862489835,0.5815068060521922,0.04468268926631024,1086
TR-noDynamicPrior,1,02336300,0.8233446305034829,0.6072948631015391,0.0857162901020925,1090
TR-noDynamicPrior,1,02336728,0.7127430247169134,0.5361626101199384,-0.28140097596128966,1085
TR-noDynamicPrior,1,02397000,0.42772958180869236,0.32766266780741077,0.03168079853057861,1088
TR-noDynamicPrior,1,02455980,0.7557224153514795,0.5479384599244674,0.05946733672544003,1051
TR-noDynamicPrior,1,02458450,0.7610361654882848,0.5564548651523048,0.04355838786124308,1091
TR-noDynamicPrior,1,02474560,0.5379071953026797,0.41045384868073864,0.09569284687604253,1086
TR-noDynamicPrior,1,03007800,0.7559704648846072,0.5685632190714215,0.064514586626935,1087
TR-noDynamicPrior,1,03034000,0.8270314254992345,0.6385687926777128,0.007766704351272245,1060
TR-noDynamicPrior,1,03036000,0.5235946459341251,0.3963108843235615,0.029399615922896177,1079
TR-noDynamicPrior,1,03047000,0.5525910666787563,0.41453484582791633,0.05081756507037981,1090
TR-noDynamicPrior,1,03077500,0.30748487613056885,0.22947194022126496,0.057204602705314744,1024
TR-noDynamicPrior,1,03105500,0.7056529571777787,0.5133015173156342,-0.03806422161998338,1086
TR-noDynamicPrior,1,03106000,0.7611274700999585,0.5778082706749897,0.0034735139570307313,1041
TR-noDynamicPrior,1,03301900,0.9331459382716006,0.6916939260863633,0.0048517179009173236,1068
TR-noDynamicPrior,1,03353200,0.8805407740323394,0.6633076897052439,-0.021697548616465744,1073
TR-noDynamicPrior,1,03456991,0.7595872690259632,0.5760861467186122,0.007272354407562823,1077
TR-noDynamicPrior,1,04027000,0.7129142294695562,0.5007943302059403,-0.020007775193229525,1061
TR-noDynamicPrior,1,04043238,0.795253348201296,0.5639629837487387,-0.02165878126664807,1081
TR-noDynamicPrior,1,04043244,0.7857102175438947,0.579147910950009,0.02238502463021439,1083
TR-noDynamicPrior,1,04067500,0.45684415201951206,0.34610537584427564,-0.00884524458309725,1050
TR-noDynamicPrior,1,04077630,0.6969002371049327,0.5022869775445461,0.06208950644367505,1094
TR-noDynamicPrior,1,04124200,0.31813803322688355,0.24272154553796782,0.05043929973037252,1092
TR-noDynamicPrior,1,04125460,0.5327915056601941,0.4082612882222026,0.028438159675637543,1089
TR-noDynamicPrior,1,04137005,0.3597498807185199,0.2765768940709907,0.05951006153272338,1091
TR-noDynamicPrior,1,04176500,0.4574673177272289,0.34577675907857197,0.04012266660110018,1087
TR-noDynamicPrior,1,04208000,0.6623243540143604,0.5033396510020473,-0.0053187934896694,1040
TR-noDynamicPrior,1,05054000,0.36788118529677555,0.2625769836177226,0.029748501160898735,1076
TR-noDynamicPrior,1,05057000,0.5795166650856938,0.40864814281229705,0.03979182543203362,1067
TR-noDynamicPrior,1,05289800,0.7345865438426085,0.5314506570908337,0.044970371003610225,887
TR-noDynamicPrior,1,05331833,0.816493305106362,0.6059257743125799,0.0633854282208345,1042
TR-noDynamicPrior,1,05370000,0.44751255531910594,0.32829460260739135,0.03923903844642813,1091
TR-noDynamicPrior,1,05382255,0.6505748620276258,0.4870814983094523,0.05041435324813372,1094
TR-noDynamicPrior,1,05382257,1.3130992530094758,0.9466658765599474,-0.09737595652654975,1085
TR-noDynamicPrior,1,05406457,0.7805303483009742,0.5711694749962374,0.06847089246573695,996
TR-noDynamicPrior,1,05458300,0.672025137376285,0.47959093379331225,-0.0031004011362158646,1060
TR-noDynamicPrior,1,05517000,0.6795911958618822,0.5185461138962499,-0.04487712813415302,1094
TR-noDynamicPrior,1,06036805,0.8212804660606374,0.627921768533976,0.056613634601850024,1091
TR-noDynamicPrior,1,06036905,0.9677136893484306,0.7291597350641841,0.03999527803940569,1094
TR-noDynamicPrior,1,06036940,1.2150326046624684,0.898519353552179,0.4899852829538423,1092
TR-noDynamicPrior,1,06041000,0.4322778973531981,0.3007882443883965,0.03963833494744428,1066
TR-noDynamicPrior,1,06623800,0.5898411344376668,0.3947498366301124,0.06894337140547262,925
TR-noDynamicPrior,1,06894000,0.5869336114337487,0.4337396181814039,0.031476829837618465,1072
TR-noDynamicPrior,1,06934500,0.3432953578740372,0.26120004992104706,0.07478111800406936,887
TR-noDynamicPrior,1,07106000,1.1447647674675472,0.845174837709471,0.021960170126320514,896
TR-noDynamicPrior,1,07178200,0.6470347890225179,0.4650367037600671,0.07714258937969146,929
TR-noDynamicPrior,1,07194880,0.765339716479718,0.5601166343320039,0.011818726796015531,517
TR-noDynamicPrior,1,07332622,0.9903819291502534,0.6989896482667104,0.06472696839982399,878
TR-noDynamicPrior,1,08048000,0.6337209019257,0.44583829520730406,0.006508124631993887,850
TR-noDynamicPrior,1,08052700,1.1861091161831019,0.8582308329481285,0.001020055329391699,789
TR-noDynamicPrior,1,08065350,0.46677182369706177,0.3459371131195034,0.04230946470847659,913
TR-noDynamicPrior,1,08070200,0.6431366810564626,0.47249826467604866,0.05294198935372488,1050
TR-noDynamicPrior,1,08123850,0.9495985137160637,0.7099752061214721,0.07893688638331525,767
TR-noDynamicPrior,1,09136100,0.731795939479395,0.5556712474574782,-0.021860937276791826,1089
TR-noDynamicPrior,1,09144250,0.5828191386569113,0.4512734559484016,0.011883937941366062,1092
TR-noDynamicPrior,1,09149500,0.6917276565937,0.5134121143185897,0.028642956751792025,1094
TR-noDynamicPrior,1,09163500,0.42732517694671535,0.3276367097110632,0.0018913932422165987,1094
TR-noDynamicPrior,1,09180000,0.6442542916392119,0.47655619184860293,-0.003591743598053278,1089
TR-noDynamicPrior,1,09261000,0.5232020943266099,0.3731466199182942,0.0466260583625471,1032
TR-noDynamicPrior,1,09302000,0.6124421889894851,0.4369717776218214,0.08989330191651683,1074
TR-noDynamicPrior,1,09380000,0.3059971749596004,0.21927878064904072,-0.04054930332779775,1069
TR-noDynamicPrior,1,10129900,0.6295660514990267,0.44767414087699703,0.010415751650430911,1076
TR-noDynamicPrior,1,10301500,0.8204376358572899,0.5972281118234,0.05256477291912564,1074
TR-noDynamicPrior,1,10351600,0.5408782412767855,0.40965708860120753,0.06215188974714547,1062
TR-noDynamicPrior,1,11262900,0.7117315058603607,0.5234568498926929,0.05866379658260546,659
TR-noDynamicPrior,1,11467000,0.3658147068965382,0.2874771721402295,0.0042350244260575326,1094
TR-noDynamicPrior,1,11507500,0.42712752652496,0.32002346211911553,0.04467359790254991,1094
TR-noDynamicPrior,1,12056500,0.32720145981071685,0.24355720974107675,0.011828354611588581,1069
TR-noDynamicPrior,1,12115000,0.3349129346931745,0.2512697808627651,0.008772934631846542,1017
TR-noDynamicPrior,1,12117600,0.3892671025190081,0.29529453008222845,0.02291827249788499,1094
TR-noDynamicPrior,1,12210700,0.5816638385566978,0.4472158826682963,0.014841899727513807,983
TR-noDynamicPrior,1,12212050,0.5121961842060865,0.37448847524601053,0.03025099619294577,979
TR-noDynamicPrior,1,12213100,0.5930125566747969,0.453558985353604,-0.005612567205994778,1041
TR-noDynamicPrior,1,12363000,0.404596421030683,0.3039737222687991,0.021552827028614108,1056
TR-noDynamicPrior,1,12398600,0.27575921384963936,0.2012121242240184,0.024527190883207657,1061
TR-noDynamicPrior,1,13018350,0.7196645219199077,0.5151249700149516,0.09920389118312835,1067
TR-noDynamicPrior,1,13154500,0.26231732664975127,0.20512352809173753,0.02427945790822589,1094
TR-noDynamicPrior,1,13317660,0.22917291577640855,0.1795164284802006,0.048025257277968185,1094
TR-noDynamicPrior,1,13342500,0.42516317960829175,0.31824584677951645,0.0034848357739788362,1094
TR-noDynamicPrior,1,14091500,0.37007441131958774,0.28767148140797455,0.03268526873161415,1094
TR-noDynamicPrior,1,14150800,0.5856171873864482,0.4579719220916358,0.01576043674671235,1094
TR-noDynamicPrior,1,14151000,0.5249993611735214,0.3225137333278887,0.02424386198678423,1073
TR-noDynamicPrior,1,14152000,0.34195608221177737,0.2591293712238689,0.03179272819351367,1092
TR-noDynamicPrior,1,14153500,0.2566423424606319,0.18879854648372305,0.009091150519158552,1086
TR-noDynamicPrior,1,14154500,0.5031688306488453,0.3915110633392965,0.015524590332864954,1089
TR-noDynamicPrior,1,14159500,0.35210008994348385,0.23928403045724614,0.012006142172395925,1085
TR-noDynamicPrior,1,14161500,0.41808753595603493,0.3214737207326898,0.07205844687364646,1089
TR-noDynamicPrior,1,14179000,0.48049212558491816,0.3596442733440302,-0.053233151690003866,985
TR-noDynamicPrior,1,14185000,0.4851852909894027,0.3804006038526209,0.01152211531197152,1025
TR-noDynamicPrior,1,14210000,0.2975199666560432,0.2173254496472723,0.00445584378698291,1088
TR-noDynamicPrior,1,14211499,0.6349345738291261,0.48055624770031447,0.02351294629975573,1086
TR-noDynamicPrior,1,14211500,0.6270060350116184,0.4769343382657919,0.022413862222119406,1064
TR-noDynamicPrior,1,14320934,0.46385139929201685,0.3580845284705485,-0.02860435283947786,1077
TR-noDynamicPrior,1,255534081324000,0.795173256363762,0.5989216099071145,0.1044776307509633,1068
TR-noDynamicPrior,3,01073319,1.5432019464297468,1.130070682543357,0.027432259334699553,964
TR-noDynamicPrior,3,01104415,1.5314920179185876,1.2137166855774428,-0.3238184530295824,950
TR-noDynamicPrior,3,01104455,1.5072474923789745,1.1004925214240275,-0.052153990079216825,843
TR-noDynamicPrior,3,01104475,1.524516207333971,1.2238568880511698,-0.3185865978528569,1081
TR-noDynamicPrior,3,01129500,1.3681060559160694,0.99728819846266,-0.1131259408696715,1092
TR-noDynamicPrior,3,01400500,1.7288554551911512,1.3453471402628885,-0.06696816492767232,955
TR-noDynamicPrior,3,01408029,1.7753059400055107,1.4072120603942817,-0.2394805192165799,877
TR-noDynamicPrior,3,01425000,0.7612635628357434,0.5115792374319874,0.0019932359149198403,1065
TR-noDynamicPrior,3,01426500,1.216245352301185,0.9335215459374578,0.15421794359421367,926
TR-noDynamicPrior,3,01427207,1.4955061393649636,1.1444437021873544,0.043025433963565035,1070
TR-noDynamicPrior,3,01428500,1.5298422206105662,1.1655586913440859,0.08681169491247173,1059
TR-noDynamicPrior,3,01463500,1.287039754098687,1.0150648926532715,0.057768226378710465,1070
TR-noDynamicPrior,3,01480617,1.687748965953712,1.3417693551822945,-0.009138900063655999,1080
TR-noDynamicPrior,3,01540500,1.1697807479037818,0.9059220645709907,-0.021446254676690236,923
TR-noDynamicPrior,3,01542500,1.6325233069030094,1.279137613428085,0.2779222113319609,1082
TR-noDynamicPrior,3,01549700,1.6735970374471523,1.2978596657883636,-0.04114054432528657,1075
