arm,site_id,horizon,n,rmse,rmse_damped,lat,lon,nearest_km
region,07332622,1,878,0.9145401278459266,1.2079006447329053,33.74416667,-95.9611111,100.42315933885733
region,07332622,3,865,1.943968793927254,2.129647262678944,33.74416667,-95.9611111,100.42315933885733
region,07332622,7,848,2.4415248306115083,2.5027528882554,33.74416667,-95.9611111,100.42315933885733
region,08048000,1,850,0.7044901478934492,0.7935379898398505,32.76096337,-97.3325167,167.9694862031074
region,08048000,3,830,1.6169249733159872,1.5722434974526347,32.76096337,-97.3325167,167.9694862031074
region,08048000,7,799,2.1346869061846,2.05948559945578,32.76096337,-97.3325167,167.9694862031074
region,08052700,1,789,1.1421199479158222,1.4494083301901115,33.28344977,-96.8927805,100.42315933885733
region,08052700,3,754,2.3691910698531524,2.5115664265006585,33.28344977,-96.8927805,100.42315933885733
region,08052700,7,736,2.8328376232839583,2.830418713168912,33.28344977,-96.8927805,100.42315933885733
region,08065350,1,913,0.7356419154555742,0.6692783980428594,31.33851319,-95.6563407,269.0171900470676
region,08065350,3,898,1.6090227824879852,1.5335192301520293,31.33851319,-95.6563407,269.0171900470676
region,08065350,7,874,2.3193761950389455,2.2939550088432243,31.33851319,-95.6563407,269.0171900470676
region,08070200,1,1050,0.6906622153572936,0.8660710237391259,30.14523056,-95.1246139,407.8871870748256
region,08070200,3,1037,1.7033715692860163,1.7841548696529312,30.14523056,-95.1246139,407.8871870748256
region,08070200,7,1027,2.3027759083868657,2.3338347189841144,30.14523056,-95.1246139,407.8871870748256
region,08123850,1,767,0.9470642301506529,1.2421806359837104,32.05374399,-100.762052,485.97562934228654
region,08123850,3,754,2.097438167684226,2.20452508224025,32.05374399,-100.762052,485.97562934228654
region,08123850,7,735,2.528634376766998,2.513089430799933,32.05374399,-100.762052,485.97562934228654
region,09136100,1,1089,0.7307796219005245,0.7986755774641804,38.78516667,-107.8334167,263.34263552831686
region,09136100,3,1085,1.2686232197362541,1.2938843290728919,38.78516667,-107.8334167,263.34263552831686
region,09136100,7,1080,1.4841412886404088,1.5163640425459004,38.78516667,-107.8334167,263.34263552831686
region,09144250,1,1092,0.5860203822017264,0.6707739851185889,38.75303944,-108.078403,274.1831409065959
region,09144250,3,1090,1.1460166121419963,1.1901146662196354,38.75303944,-108.078403,274.1831409065959
region,09144250,7,1086,1.413781039481171,1.380964172941188,38.75303944,-108.078403,274.1831409065959
region,09149500,1,1094,0.696116646842791,0.7851414925065086,38.74194444,-108.08041667,275.3896230226555
region,09149500,3,1092,1.1891628920377102,1.2391630209647737,38.74194444,-108.08041667,275.3896230226555
region,09149500,7,1088,1.3463265407414844,1.3489751010292164,38.74194444,-108.08041667,275.3896230226555
region,09163500,1,1094,0.4448087783236353,0.5590226046725831,39.1327434,-109.02707585,274.4787605407566
region,09163500,3,1092,1.0925291834800122,1.173839601226537,39.1327434,-109.02707585,274.4787605407566
region,09163500,7,1088,1.4590916765638133,1.4902670702206275,39.1327434,-109.02707585,274.4787605407566
region,09180000,1,1089,0.6730864174068614,0.7565951240957696,38.79720805,-109.1951142,290.57295832672213
region,09180000,3,1086,1.3825869027781799,1.4257835095006275,38.79720805,-109.1951142,290.57295832672213
region,09180000,7,1082,1.723827249111105,1.7063028962984665,38.79720805,-109.1951142,290.57295832672213
region,09261000,1,1032,0.5477933830913486,0.6433457293657308,40.40871944,-109.23523611,192.70813814019056
region,09261000,3,1023,1.2239225095780264,1.3447750488950956,40.40871944,-109.23523611,192.70813814019056
region,09261000,7,1011,1.5822743319242423,1.6849871980482274,40.40871944,-109.23523611,192.70813814019056
region,09302000,1,1074,0.6112196870799457,0.6880480552580194,40.21027778,-109.7813889,154.77133269480143
region,09302000,3,1068,1.2257177426759598,1.3080342730616195,40.21027778,-109.7813889,154.77133269480143
region,09302000,7,1060,1.5688889973994362,1.6362264836287745,40.21027778,-109.7813889,154.77133269480143
region,09380000,1,1069,0.35130146405990864,0.30516876272093085,36.86433333,-111.58787222,430.53264726625883
region,09380000,3,1066,0.9031687930813109,0.5736015547252462,36.86433333,-111.58787222,430.53264726625883
region,09380000,7,1063,1.6791956557694174,0.8995064617303595,36.86433333,-111.58787222,430.53264726625883
region,10129900,1,1076,0.6223082519313121,0.6796460621434306,40.73522634,-111.4760313,154.77133269480143
region,10129900,3,1071,1.118478157829068,1.1842170760526545,40.73522634,-111.4760313,154.77133269480143
region,10129900,7,1067,1.3320071125483206,1.3554775222792164,40.73522634,-111.4760313,154.77133269480143
region,10301500,1,1074,0.8004999148684132,0.9403814138612819,39.1524611,-119.0988889,262.88349860217136
region,10301500,3,1066,1.5813837270364828,1.656731439394714,39.1524611,-119.0988889,262.88349860217136
region,10301500,7,1060,1.879029235523542,1.9416635476356285,39.1524611,-119.0988889,262.88349860217136
region,10351600,1,1062,0.5435663955554124,0.7481770233621964,39.58463448,-119.4412872,288.03446755326877
region,10351600,3,1052,1.3309631918086982,1.4996607667165436,39.58463448,-119.4412872,288.03446755326877
region,10351600,7,1037,1.6782211271188185,1.799124850702797,39.58463448,-119.4412872,288.03446755326877
region,11262900,1,659,0.7142829945001913,0.8459722925849624,37.26241267,-120.9065536,262.88349860217136
region,11262900,3,652,1.4301679905276803,1.5170968674669625,37.26241267,-120.9065536,262.88349860217136
region,11262900,7,643,1.6265812154369317,1.6556291505018397,37.26241267,-120.9065536,262.88349860217136
region,11467000,1,1094,0.37595200670304985,0.47205904171358964,38.50848204,-122.9277345,323.9605637936537
region,11467000,3,1092,0.9574377125883029,0.9944926863096243,38.50848204,-122.9277345,323.9605637936537
region,11467000,7,1088,1.2862700600125498,1.2913727980038434,38.50848204,-122.9277345,323.9605637936537
region,11507500,1,1094,0.4550216526253112,0.6323855353203107,42.22347795,-121.7941708,189.68487603851653
region,11507500,3,1092,1.2900255783968784,1.388491546976527,42.22347795,-121.7941708,189.68487603851653
region,11507500,7,1088,1.7691298571883556,1.9095872051911527,42.22347795,-121.7941708,189.68487603851653
region,12056500,1,1069,0.35678587752876845,0.372612752065973,47.51425666,-123.3298868,600.5922780225293
region,12056500,3,1065,0.6567070043261523,0.6394661836454777,47.51425666,-123.3298868,600.5922780225293
region,12056500,7,1057,0.8826724493036476,0.8057160677831139,47.51425666,-123.3298868,600.5922780225293
region,12115000,1,1017,0.3143982534831107,0.31587253672934423,47.3701073,-121.6251009,572.4341286505538
region,12115000,3,1007,0.6043274125776059,0.5544758755069967,47.3701073,-121.6251009,572.4341286505538
region,12115000,7,991,0.7997353646268144,0.7029362783748442,47.3701073,-121.6251009,572.4341286505538
region,12117600,1,1094,0.3695758009820926,0.3909880071692593,47.3795458,-121.983448,573.522525520816
region,12117600,3,1092,0.7030909703873008,0.6795724774112216,47.3795458,-121.983448,573.522525520816
region,12117600,7,1088,0.9105258984739912,0.8591801372903454,47.3795458,-121.983448,573.522525520816
region,12210700,1,983,0.5992551968475793,0.6432183573998963,48.84174,-122.2943049,736.9428327810134
region,12210700,3,967,1.112122139942858,1.0847959342363378,48.84174,-122.2943049,736.9428327810134
region,12210700,7,941,1.2871185592750582,1.247842002465364,48.84174,-122.2943049,736.9428327810134
region,12212050,1,979,0.5112228301932538,0.5773704845534148,48.9386827,-122.4790353,748.5875919490536
region,12212050,3,962,1.1152525927717356,1.0854683040636668,48.9386827,-122.4790353,748.5875919490536
region,12212050,7,938,1.3909900488729754,1.3510524473470322,48.9386827,-122.4790353,748.5875919490536
region,12213100,1,1041,0.6326389431440055,0.73196605831524,48.84479237,-122.5893141,738.8450056896851
region,12213100,3,1023,1.2393050996280848,1.2601366275562713,48.84479237,-122.5893141,738.8450056896851
region,12213100,7,1013,1.4719303291588535,1.4608886585630338,48.84479237,-122.5893141,738.8450056896851
region,12363000,1,1056,0.42566738338700644,0.4768576317428637,48.3618111,-114.18495,373.4027052376808
region,12363000,3,1057,0.8542682210774407,0.8429336285762853,48.3618111,-114.18495,373.4027052376808
region,12363000,7,1052,1.0599250703055991,1.045363820388203,48.3618111,-114.18495,373.4027052376808
region,12398600,1,1061,0.311208979981086,0.26104241192134897,48.99881409,-117.3535794,581.5831296195379
region,12398600,3,1050,0.7501269080000527,0.6262896181010469,48.99881409,-117.3535794,581.5831296195379
region,12398600,7,1042,1.2067184652277703,1.044762659616867,48.99881409,-117.3535794,581.5831296195379
region,13018350,1,1067,0.7055517396058539,0.8143798474529759,43.4583611,-110.7970278,111.32136850696693
region,13018350,3,1063,1.3108269601586602,1.4112482471621413,43.4583611,-110.7970278,111.32136850696693
region,13018350,7,1055,1.4410120186637885,1.4945503039123884,43.4583611,-110.7970278,111.32136850696693
region,13154500,1,1094,0.2962454307416612,0.3025887295253432,43.0022222,-115.2025,387.3814238934238
region,13154500,3,1092,0.6392887057169377,0.6853012264321914,43.0022222,-115.2025,387.3814238934238
region,13154500,7,1088,0.894114177069917,0.9195533139010952,43.0022222,-115.2025,387.3814238934238
region,13317660,1,1094,0.24634046469689466,0.2760696769896605,46.00305556,-116.9169444,413.7611090745684
region,13317660,3,1092,0.6105809855392779,0.5881789380926988,46.00305556,-116.9169444,413.7611090745684
region,13317660,7,1088,0.8861521921275951,0.7914111670712809,46.00305556,-116.9169444,413.7611090745684
region,13342500,1,1094,0.4276295557534525,0.48598412536193814,46.4483333,-116.8275,415.15401413937036
region,13342500,3,1092,0.9051467079447502,0.9161355977512029,46.4483333,-116.8275,415.15401413937036
region,13342500,7,1088,1.2022968222755208,1.1749452839543533,46.4483333,-116.8275,415.15401413937036
region,14091500,1,1094,0.3981917546154291,0.4150215844282777,44.6262275,-121.4839433,268.34501270939006
region,14091500,3,1092,0.7023385009283816,0.6125934280395622,44.6262275,-121.4839433,268.34501270939006
region,14091500,7,1088,0.7844055476943302,0.6403421927263184,44.6262275,-121.4839433,268.34501270939006
region,14150800,1,1094,0.6370855711449741,0.7339946814951849,43.9142924,-122.6886762,201.55916794939816
region,14150800,3,1092,1.4142445557692658,1.3858868891559888,43.9142924,-122.6886762,201.55916794939816
region,14150800,7,1088,1.7490419704492384,1.7244849922686867,43.9142924,-122.6886762,201.55916794939816
region,14151000,1,1073,0.5855485257845988,0.5489709496604154,43.94429299,-122.774794,207.25269225908232
region,14151000,3,1064,1.4655710421907178,1.1839078955780888,43.94429299,-122.774794,207.25269225908232
region,14151000,7,1056,2.2015742013649753,1.6957328067082247,43.94429299,-122.774794,207.25269225908232
region,14152000,1,1092,0.36574571792398075,0.3576268000231941,43.99818166,-122.9059126,216.98915857506321
region,14152000,3,1090,0.7850892488469401,0.6872062169783465,43.99818166,-122.9059126,216.98915857506321
region,14152000,7,1086,1.1394281045361463,0.9604115336569083,43.99818166,-122.9059126,216.98915857506321
region,14153500,1,1086,0.3221790948380487,0.2556389522527317,43.72067785,-123.0497994,195.31970211668477
region,14153500,3,1082,0.8909858261077361,0.587149853965055,43.72067785,-123.0497994,195.31970211668477
region,14153500,7,1078,1.4460304577355787,0.940600823223667,43.72067785,-123.0497994,195.31970211668477
region,14154500,1,1089,0.5483484473820078,0.6801483439154906,43.73527778,-122.8744444,189.68487603851653
region,14154500,3,1086,1.3653190351236597,1.3762944311247352,43.73527778,-122.8744444,189.68487603851653
region,14154500,7,1082,1.7708608762294789,1.7732693876216392,43.73527778,-122.8744444,189.68487603851653
region,14159500,1,1085,0.360954978499833,0.32163229991758713,44.13595817,-122.248391,215.82277739111797
region,14159500,3,1080,0.7006592062100113,0.5935940524996529,44.13595817,-122.248391,215.82277739111797
region,14159500,7,1076,1.0333085696727142,0.8666862454571094,44.13595817,-122.248391,215.82277739111797
region,14161500,1,1089,0.439984778623892,0.46562490620661223,44.2095708,-122.256733,224.00081374142755
region,14161500,3,1086,0.9223323176480801,0.8766898105523725,44.2095708,-122.256733,224.00081374142755
region,14161500,7,1082,1.1866816067032728,1.1272460444863144,44.2095708,-122.256733,224.00081374142755
region,14179000,1,985,0.506057829490531,0.5411779591915769,44.75262179,-122.1289648,282.521188782799
region,14179000,3,979,1.0025151811202146,0.9450084583551237,44.75262179,-122.1289648,282.521188782799
region,14179000,7,967,1.266354764485548,1.1612293445520396,44.75262179,-122.1289648,282.521188782799
region,14185000,1,1025,0.527366190881855,0.6098414614925018,44.39179225,-122.4975817,247.7294789585734
region,14185000,3,1018,1.198263317441385,1.186199583537422,44.39179225,-122.4975817,247.7294789585734
region,14185000,7,1006,1.5360338393818362,1.4661423642818376,44.39179225,-122.4975817,247.7294789585734
region,14210000,1,1088,0.3230980870622807,0.3308483270949652,45.29984346,-122.3539746,345.01508258395495
region,14210000,3,1086,0.7982050226375025,0.7399111827879581,45.29984346,-122.3539746,345.01508258395495
region,14210000,7,1082,1.173107696022559,1.0723909871037496,45.29984346,-122.3539746,345.01508258395495
region,14211499,1,1086,0.6698513701261568,0.7799453869687841,45.4767869,-122.4984239,366.1285000130533
region,14211499,3,1082,1.4886920690787784,1.4418446605367636,45.4767869,-122.4984239,366.1285000130533
region,14211499,7,1074,1.741715502678455,1.7320029980607676,45.4767869,-122.4984239,366.1285000130533
region,14211500,1,1064,0.6614797550719728,0.8144691699587838,45.47745556,-122.5080194,366.32123675912163
region,14211500,3,1050,1.5917195520240304,1.5754867007692304,45.47745556,-122.5080194,366.32123675912163
region,14211500,7,1045,1.88729924169011,1.9105405395224724,45.47745556,-122.5080194,366.32123675912163
region,14320934,1,1077,0.5331504869295333,0.5932177355730707,43.43122665,-123.5867573,198.50021760955764
region,14320934,3,1071,1.2386583559619524,1.1520319098132492,43.43122665,-123.5867573,198.50021760955764
region,14320934,7,1064,1.5608053792823406,1.5241150585262198,43.43122665,-123.5867573,198.50021760955764
region,255534081324000,1,1068,0.8624807860786181,0.9746684464602438,25.926,-81.5443056,1017.6169312807936
region,255534081324000,3,1059,1.7683174122775964,1.8423274543805932,25.926,-81.5443056,1017.6169312807936
region,255534081324000,7,1049,2.068103764030402,2.0208453814158216,25.926,-81.5443056,1017.6169312807936
