candidate,reference,horizon,site_id,effect
TR-noDynamicPrior,Climatology,7,06894000,-0.04328119325852464
TR-noDynamicPrior,Climatology,7,06934500,-0.1439335343994601
TR-noDynamicPrior,Climatology,7,07106000,1.398620220616209e-05
TR-noDynamicPrior,Climatology,7,07178200,-0.28513194543129217
TR-noDynamicPrior,Climatology,7,07194880,-0.0566340309874811
TR-noDynamicPrior,Climatology,7,07332622,-0.1363686139900664
TR-noDynamicPrior,Climatology,7,08048000,-0.23421268422893982
TR-noDynamicPrior,Climatology,7,08052700,-0.05521209046628872
TR-noDynamicPrior,Climatology,7,08065350,-0.2180108805861818
TR-noDynamicPrior,Climatology,7,08070200,-0.18757852840596145
TR-noDynamicPrior,Climatology,7,08123850,-0.05871351646540379
TR-noDynamicPrior,Climatology,7,09136100,-0.5388704973943363
TR-noDynamicPrior,Climatology,7,09144250,-0.5198890464116734
TR-noDynamicPrior,Climatology,7,09149500,-0.15839268855589106
TR-noDynamicPrior,Climatology,7,09163500,-0.4645577137707999
TR-noDynamicPrior,Climatology,7,09180000,-0.5116682942768853
TR-noDynamicPrior,Climatology,7,09261000,-0.07319519295747323
TR-noDynamicPrior,Climatology,7,09302000,-0.4987375282353823
TR-noDynamicPrior,Climatology,7,09380000,-2.9361439296703926
TR-noDynamicPrior,Climatology,7,10129900,-0.2956336578805008
TR-noDynamicPrior,Climatology,7,10301500,-0.17674395238177087
TR-noDynamicPrior,Climatology,7,10351600,-0.43120040632438883
TR-noDynamicPrior,Climatology,7,11262900,-0.0693942449110505
TR-noDynamicPrior,Climatology,7,11467000,-0.25086571292700155
TR-noDynamicPrior,Climatology,7,11507500,-0.1683325394227837
TR-noDynamicPrior,Climatology,7,12056500,-0.21134364037347675
TR-noDynamicPrior,Climatology,7,12115000,-0.1745131222059192
TR-noDynamicPrior,Climatology,7,12117600,-0.22310163508199476
TR-noDynamicPrior,Climatology,7,12210700,-0.13418562422710867
TR-noDynamicPrior,Climatology,7,12212050,-0.15211208562399903
TR-noDynamicPrior,Climatology,7,12213100,-0.27287624521818166
TR-noDynamicPrior,Climatology,7,12363000,-0.36582904015531303
TR-noDynamicPrior,Climatology,7,12398600,-0.7632528042895743
TR-noDynamicPrior,Climatology,7,13018350,-0.11376925665185178
TR-noDynamicPrior,Climatology,7,13154500,-0.2691343073076029
TR-noDynamicPrior,Climatology,7,13317660,-0.3620981540383943
TR-noDynamicPrior,Climatology,7,13342500,-0.1970193677171994
TR-noDynamicPrior,Climatology,7,14091500,0.0231422390555458
TR-noDynamicPrior,Climatology,7,14150800,-0.34441488673995835
TR-noDynamicPrior,Climatology,7,14151000,-1.3221842434363233
TR-noDynamicPrior,Climatology,7,14152000,-0.5391938413789608
TR-noDynamicPrior,Climatology,7,14153500,-1.4917387541220006
TR-noDynamicPrior,Climatology,7,14154500,-0.6516779552784038
TR-noDynamicPrior,Climatology,7,14159500,-0.43709418528382327
TR-noDynamicPrior,Climatology,7,14161500,-0.3278883331141962
TR-noDynamicPrior,Climatology,7,14179000,-0.3941257432389216
TR-noDynamicPrior,Climatology,7,14185000,-0.32479251678722076
TR-noDynamicPrior,Climatology,7,14210000,-0.5622209604773554
TR-noDynamicPrior,Climatology,7,14211499,-0.1387597763308479
TR-noDynamicPrior,Climatology,7,14211500,-0.15317892519926923
TR-noDynamicPrior,Climatology,7,14320934,-0.4604552317203714
TR-noDynamicPrior,Climatology,7,255534081324000,-0.028791775571967326
TR-noMoE,Persistence,1,01073319,-0.23634757677256946
TR-noMoE,Persistence,1,01104415,-0.1993563526799672
TR-noMoE,Persistence,1,01104455,-0.11571935320766935
TR-noMoE,Persistence,1,01104475,-0.1523382598702463
TR-noMoE,Persistence,1,01129500,-0.2264056253604203
TR-noMoE,Persistence,1,01400500,-0.32141611218803
TR-noMoE,Persistence,1,01408029,-0.3236075980169203
TR-noMoE,Persistence,1,01425000,0.025914446161631577
TR-noMoE,Persistence,1,01426500,-0.052957828719042865
TR-noMoE,Persistence,1,01427207,-0.2640354387749597
TR-noMoE,Persistence,1,01428500,-0.26853499864078767
TR-noMoE,Persistence,1,01463500,-0.2332093457340001
TR-noMoE,Persistence,1,01480617,-0.253785066375934
TR-noMoE,Persistence,1,01540500,-0.18393946712379794
TR-noMoE,Persistence,1,01542500,-0.26237289259155994
TR-noMoE,Persistence,1,01549700,-0.27031044516510994
TR-noMoE,Persistence,1,02110701,-0.33235965791879474
TR-noMoE,Persistence,1,02176930,-0.21458996689176524
TR-noMoE,Persistence,1,02266300,-0.23063276408271782
TR-noMoE,Persistence,1,02330450,-0.18474581513472266
TR-noMoE,Persistence,1,02334430,0.1053007834288365
TR-noMoE,Persistence,1,02334885,-0.3251089684769426
TR-noMoE,Persistence,1,02336120,-0.3202020722479745
TR-noMoE,Persistence,1,02336300,-0.32863100721363936
TR-noMoE,Persistence,1,02336728,0.0005032261992222731
TR-noMoE,Persistence,1,02397000,-0.21178404014416047
TR-noMoE,Persistence,1,02455980,-0.26705735581180645
TR-noMoE,Persistence,1,02458450,-0.2613914274501139
TR-noMoE,Persistence,1,02474560,-0.23589949108541974
TR-noMoE,Persistence,1,03007800,-0.29830997667017567
TR-noMoE,Persistence,1,03034000,-0.30897244114057243
TR-noMoE,Persistence,1,03036000,0.030998811582976682
TR-noMoE,Persistence,1,03047000,-0.04143612403219166
TR-noMoE,Persistence,1,03077500,0.05077633649411917
TR-noMoE,Persistence,1,03105500,-0.2808809175411453
TR-noMoE,Persistence,1,03106000,-0.3513116119459986
TR-noMoE,Persistence,1,03301900,-0.26073424754436636
TR-noMoE,Persistence,1,03353200,-0.34620452180269
TR-noMoE,Persistence,1,03456991,-0.24228603882577604
TR-noMoE,Persistence,1,04027000,-0.2758814949453662
TR-noMoE,Persistence,1,04043238,-0.1681188719234209
TR-noMoE,Persistence,1,04043244,-0.17186477224579333
TR-noMoE,Persistence,1,04067500,-0.17772880249179146
TR-noMoE,Persistence,1,04077630,-0.20658558063666854
TR-noMoE,Persistence,1,04124200,0.09070084138233842
TR-noMoE,Persistence,1,04125460,-0.22828340152408777
TR-noMoE,Persistence,1,04137005,-0.0257929206957892
TR-noMoE,Persistence,1,04176500,-0.21713047129360735
TR-noMoE,Persistence,1,04208000,-0.32972050102677
TR-noMoE,Persistence,1,05054000,-0.08323303716909392
TR-noMoE,Persistence,1,05057000,-0.22232383799015432
TR-noMoE,Persistence,1,05289800,-0.14952087935321956
TR-noMoE,Persistence,1,05331833,-0.14724211692791112
TR-noMoE,Persistence,1,05370000,-0.01100123416497778
TR-noMoE,Persistence,1,05382255,-0.06958403104108357
TR-noMoE,Persistence,1,05382257,-0.11976669410992846
TR-noMoE,Persistence,1,05406457,-0.025257478214145257
TR-noMoE,Persistence,1,05458300,-0.2718267066144844
TR-noMoE,Persistence,1,05517000,-0.28103228270678793
TR-noMoE,Persistence,1,06036805,-0.1219158831631506
TR-noMoE,Persistence,1,06036905,-0.12893258977457034
TR-noMoE,Persistence,1,06036940,-0.03952854468773248
TR-noMoE,Persistence,1,06041000,-0.11537828225729468
TR-noMoE,Persistence,1,06623800,-0.03229341109115946
TR-noMoE,Persistence,1,06894000,-0.3138906906820781
TR-noMoE,Persistence,1,06934500,-0.14696565406743928
TR-noMoE,Persistence,1,07106000,-0.12415278519205297
TR-noMoE,Persistence,1,07178200,-0.21851322790895988
TR-noMoE,Persistence,1,07194880,-0.10666172546990749
TR-noMoE,Persistence,1,07332622,-0.2543228247898417
TR-noMoE,Persistence,1,08048000,-0.1700530437977782
TR-noMoE,Persistence,1,08052700,-0.3120037890595022
TR-noMoE,Persistence,1,08065350,-0.2057403021933421
TR-noMoE,Persistence,1,08070200,-0.21030638926370893
TR-noMoE,Persistence,1,08123850,-0.31797045075109853
TR-noMoE,Persistence,1,09136100,-0.08820020712408783
TR-noMoE,Persistence,1,09144250,-0.10446094765232039
TR-noMoE,Persistence,1,09149500,-0.12644394001758685
TR-noMoE,Persistence,1,09163500,-0.1487714890494959
TR-noMoE,Persistence,1,09180000,-0.12638399369395925
TR-noMoE,Persistence,1,09261000,-0.13691910387546347
TR-noMoE,Persistence,1,09302000,-0.09635289839387473
TR-noMoE,Persistence,1,09380000,0.017241207278050563
TR-noMoE,Persistence,1,10129900,-0.07086858565659893
TR-noMoE,Persistence,1,10301500,-0.14280012468323433
TR-noMoE,Persistence,1,10351600,-0.2249026950589299
TR-noMoE,Persistence,1,11262900,-0.17432643737596765
TR-noMoE,Persistence,1,11467000,-0.09294861377741875
TR-noMoE,Persistence,1,11507500,-0.21357814635511418
TR-noMoE,Persistence,1,12056500,-0.05170627645122966
TR-noMoE,Persistence,1,12115000,0.030871510976038463
TR-noMoE,Persistence,1,12117600,-0.009402228512276067
TR-noMoE,Persistence,1,12210700,-0.07765328187335696
TR-noMoE,Persistence,1,12212050,-0.07562698738310858
TR-noMoE,Persistence,1,12213100,-0.15957338784028374
TR-noMoE,Persistence,1,12363000,-0.08260022281745877
TR-noMoE,Persistence,1,12398600,0.008439478559755242
TR-noMoE,Persistence,1,13018350,-0.13263492185020398
TR-noMoE,Persistence,1,13154500,-0.04148750279655167
TR-noMoE,Persistence,1,13317660,-0.06569133221600262
TR-noMoE,Persistence,1,13342500,-0.06582920675488946
TR-noMoE,Persistence,1,14091500,-0.06085012404515383
TR-noMoE,Persistence,1,14150800,-0.15560162492982166
TR-noMoE,Persistence,1,14151000,-0.007099299896330624
TR-noMoE,Persistence,1,14152000,-0.019800488576787234
TR-noMoE,Persistence,1,14153500,0.013862402576412247
TR-noMoE,Persistence,1,14154500,-0.18045737493978897
TR-noMoE,Persistence,1,14159500,0.03728592139782272
TR-noMoE,Persistence,1,14161500,-0.05811021618579271
TR-noMoE,Persistence,1,14179000,-0.055136852111116796
TR-noMoE,Persistence,1,14185000,-0.13006210222400028
TR-noMoE,Persistence,1,14210000,-0.00783578934562057
TR-noMoE,Persistence,1,14211499,-0.15588186898722478
TR-noMoE,Persistence,1,14211500,-0.1961618514984026
TR-noMoE,Persistence,1,14320934,-0.12031253753155657
TR-noMoE,Persistence,1,255534081324000,-0.19641975164795855
TR-noMoE,Persistence,3,01073319,-0.39484277150481506
TR-noMoE,Persistence,3,01104415,-0.3893243940045221
TR-noMoE,Persistence,3,01104455,-0.20547762956062976
TR-noMoE,Persistence,3,01104475,-0.2661807382299388
TR-noMoE,Persistence,3,01129500,-0.38541861134438227
TR-noMoE,Persistence,3,01400500,-0.4074367595806354
TR-noMoE,Persistence,3,01408029,-0.46232032143076207
TR-noMoE,Persistence,3,01425000,0.007661801900467169
TR-noMoE,Persistence,3,01426500,-0.16336003321455062
TR-noMoE,Persistence,3,01427207,-0.3927822300928341
TR-noMoE,Persistence,3,01428500,-0.39778035578639903
TR-noMoE,Persistence,3,01463500,-0.3582581556863975
TR-noMoE,Persistence,3,01480617,-0.4322744848138984
TR-noMoE,Persistence,3,01540500,-0.3740728484554725
TR-noMoE,Persistence,3,01542500,-0.40793742008840983
TR-noMoE,Persistence,3,01549700,-0.4340257209467764
TR-noMoE,Persistence,3,02110701,-0.48681580924965706
TR-noMoE,Persistence,3,02176930,-0.42231220755346754
TR-noMoE,Persistence,3,02266300,-0.33182125156970876
TR-noMoE,Persistence,3,02330450,-0.39893579586681316
TR-noMoE,Persistence,3,02334430,0.1116867261441416
TR-noMoE,Persistence,3,02334885,-0.4439526096567761
TR-noMoE,Persistence,3,02336120,-0.4532208608133599
TR-noMoE,Persistence,3,02336300,-0.4632943688036806
TR-noMoE,Persistence,3,02336728,0.22618548966457075
TR-noMoE,Persistence,3,02397000,-0.36046223562715496
TR-noMoE,Persistence,3,02455980,-0.38051702730517456
TR-noMoE,Persistence,3,02458450,-0.3620386692609743
TR-noMoE,Persistence,3,02474560,-0.319451853041673
TR-noMoE,Persistence,3,03007800,-0.4294762148165796
TR-noMoE,Persistence,3,03034000,-0.44956115857428514
TR-noMoE,Persistence,3,03036000,-0.2447797487052602
TR-noMoE,Persistence,3,03047000,-0.37096596068680676
TR-noMoE,Persistence,3,03077500,-0.04880319311087433
TR-noMoE,Persistence,3,03105500,-0.4189329624838283
TR-noMoE,Persistence,3,03106000,-0.5160719882862432
TR-noMoE,Persistence,3,03301900,-0.42090320668260084
TR-noMoE,Persistence,3,03353200,-0.4798193172005245
TR-noMoE,Persistence,3,03456991,-0.38042926680997025
TR-noMoE,Persistence,3,04027000,-0.3853267002358223
TR-noMoE,Persistence,3,04043238,-0.3170359673993439
TR-noMoE,Persistence,3,04043244,-0.30400726969259906
TR-noMoE,Persistence,3,04067500,-0.2622067763586635
TR-noMoE,Persistence,3,04077630,-0.36024144578687456
TR-noMoE,Persistence,3,04124200,-0.09628092835292867
TR-noMoE,Persistence,3,04125460,-0.313740462053703
TR-noMoE,Persistence,3,04137005,-0.21335512207774043
TR-noMoE,Persistence,3,04176500,-0.32859472911398524
TR-noMoE,Persistence,3,04208000,-0.43358575228961693
TR-noMoE,Persistence,3,05054000,-0.2428026866557983
TR-noMoE,Persistence,3,05057000,-0.31456029068003777
TR-noMoE,Persistence,3,05289800,-0.27018393075092106
TR-noMoE,Persistence,3,05331833,-0.30422394243906314
TR-noMoE,Persistence,3,05370000,-0.1365345168893607
TR-noMoE,Persistence,3,05382255,-0.22180476439064578
TR-noMoE,Persistence,3,05382257,-0.4363439914320577
TR-noMoE,Persistence,3,05406457,-0.15900535588696196
TR-noMoE,Persistence,3,05458300,-0.36356029638668974
TR-noMoE,Persistence,3,05517000,-0.4117797069119533
TR-noMoE,Persistence,3,06036805,-0.29164444020102764
TR-noMoE,Persistence,3,06036905,-0.34420935157056753
TR-noMoE,Persistence,3,06036940,-0.13096088170102504
TR-noMoE,Persistence,3,06041000,-0.2575018593621854
TR-noMoE,Persistence,3,06623800,-0.17965916969198914
TR-noMoE,Persistence,3,06894000,-0.44109350823039706
TR-noMoE,Persistence,3,06934500,-0.29716547864077103
TR-noMoE,Persistence,3,07106000,-0.3795218420450379
TR-noMoE,Persistence,3,07178200,-0.26461195978730756
TR-noMoE,Persistence,3,07194880,-0.24383109486207966
TR-noMoE,Persistence,3,07332622,-0.42244327282512995
TR-noMoE,Persistence,3,08048000,-0.2309362339497647
TR-noMoE,Persistence,3,08052700,-0.5516587845143119
TR-noMoE,Persistence,3,08065350,-0.3035529882479855
TR-noMoE,Persistence,3,08070200,-0.3384919678869611
TR-noMoE,Persistence,3,08123850,-0.48481416775675523
TR-noMoE,Persistence,3,09136100,-0.22820591722218064
TR-noMoE,Persistence,3,09144250,-0.22638483807969734
TR-noMoE,Persistence,3,09149500,-0.2950896608363016
TR-noMoE,Persistence,3,09163500,-0.27563335492816154
TR-noMoE,Persistence,3,09180000,-0.3088298345250393
TR-noMoE,Persistence,3,09261000,-0.29405703869522326
TR-noMoE,Persistence,3,09302000,-0.2474629558988528
TR-noMoE,Persistence,3,09380000,-0.006521119667556752
TR-noMoE,Persistence,3,10129900,-0.17741360400891515
TR-noMoE,Persistence,3,10301500,-0.3151563008820035
TR-noMoE,Persistence,3,10351600,-0.3452251639403352
TR-noMoE,Persistence,3,11262900,-0.32533463263523443
TR-noMoE,Persistence,3,11467000,-0.1790481831137648
TR-noMoE,Persistence,3,11507500,-0.2897083426233955
TR-noMoE,Persistence,3,12056500,-0.09843677263843653
TR-noMoE,Persistence,3,12115000,-0.0007792326403764926
TR-noMoE,Persistence,3,12117600,-0.06604259667654844
TR-noMoE,Persistence,3,12210700,-0.1657165466369812
TR-noMoE,Persistence,3,12212050,-0.15647022644230302
TR-noMoE,Persistence,3,12213100,-0.23839653816346051
TR-noMoE,Persistence,3,12363000,-0.11927630847612392
TR-noMoE,Persistence,3,12398600,-0.16404287867988876
TR-noMoE,Persistence,3,13018350,-0.29289941668714836
TR-noMoE,Persistence,3,13154500,-0.17628683042276794
TR-noMoE,Persistence,3,13317660,-0.17300682300718928
TR-noMoE,Persistence,3,13342500,-0.12172098470156134
TR-noMoE,Persistence,3,14091500,-0.11952192474133705
TR-noMoE,Persistence,3,14150800,-0.25142039983436426
TR-noMoE,Persistence,3,14151000,-0.0530390648189083
TR-noMoE,Persistence,3,14152000,-0.07156077468719113
TR-noMoE,Persistence,3,14153500,-0.10960731668870471
TR-noMoE,Persistence,3,14154500,-0.2591927637163607
TR-noMoE,Persistence,3,14159500,-0.034218585197862694
TR-noMoE,Persistence,3,14161500,-0.112847786218927
TR-noMoE,Persistence,3,14179000,-0.11986804768947479
TR-noMoE,Persistence,3,14185000,-0.21114871386907907
TR-noMoE,Persistence,3,14210000,-0.17614954528818805
TR-noMoE,Persistence,3,14211499,-0.24556156428205456
TR-noMoE,Persistence,3,14211500,-0.28769232396925415
TR-noMoE,Persistence,3,14320934,-0.16254627830618285
TR-noMoE,Persistence,3,255534081324000,-0.40856034765567695
TR-noMoE,Persistence,7,01073319,-0.7981963754020811
TR-noMoE,Persistence,7,01104415,-0.5589840237229977
TR-noMoE,Persistence,7,01104455,-0.3752904139093116
TR-noMoE,Persistence,7,01104475,-0.3881199328768825
TR-noMoE,Persistence,7,01129500,-0.7140814696951066
TR-noMoE,Persistence,7,01400500,-0.737505551698002
TR-noMoE,Persistence,7,01408029,-0.7027042063106936
TR-noMoE,Persistence,7,01425000,-0.09060964792570192
TR-noMoE,Persistence,7,01426500,-0.29220565747983507
TR-noMoE,Persistence,7,01427207,-0.6651349107969644
TR-noMoE,Persistence,7,01428500,-0.7163373245695679
TR-noMoE,Persistence,7,01463500,-0.6299863567951876
TR-noMoE,Persistence,7,01480617,-0.632059134498749
TR-noMoE,Persistence,7,01540500,-0.6944092476861927
TR-noMoE,Persistence,7,01542500,-0.7367564090169978
TR-noMoE,Persistence,7,01549700,-0.7691941872087891
TR-noMoE,Persistence,7,02110701,-0.750048677428989
TR-noMoE,Persistence,7,02176930,-0.5850898185166993
TR-noMoE,Persistence,7,02266300,-0.4816233722609988
TR-noMoE,Persistence,7,02330450,-0.5799292278382182
TR-noMoE,Persistence,7,02334430,0.024735975431153134
TR-noMoE,Persistence,7,02334885,-0.6443602472421963
TR-noMoE,Persistence,7,02336120,-0.6863108867179006
TR-noMoE,Persistence,7,02336300,-0.714080110144145
TR-noMoE,Persistence,7,02336728,0.5725745253195706
TR-noMoE,Persistence,7,02397000,-0.5294228833181351
TR-noMoE,Persistence,7,02455980,-0.5435957809698575
TR-noMoE,Persistence,7,02458450,-0.5487007128292405
TR-noMoE,Persistence,7,02474560,-0.5881516082547074
TR-noMoE,Persistence,7,03007800,-0.7085263423259387
TR-noMoE,Persistence,7,03034000,-0.741544520100196
TR-noMoE,Persistence,7,03036000,-0.5533937649884308
TR-noMoE,Persistence,7,03047000,-0.6422491313631467
TR-noMoE,Persistence,7,03077500,-0.3571229155549025
TR-noMoE,Persistence,7,03105500,-0.6658743496184658
TR-noMoE,Persistence,7,03106000,-0.855575645426637
TR-noMoE,Persistence,7,03301900,-0.5695939595103869
TR-noMoE,Persistence,7,03353200,-0.7926406122687122
TR-noMoE,Persistence,7,03456991,-0.6003458654372618
TR-noMoE,Persistence,7,04027000,-0.8023958802323459
TR-noMoE,Persistence,7,04043238,-0.6805683173134383
TR-noMoE,Persistence,7,04043244,-0.6265738347130307
TR-noMoE,Persistence,7,04067500,-0.6972730578894708
TR-noMoE,Persistence,7,04077630,-0.7939236929600229
TR-noMoE,Persistence,7,04124200,-0.45604464878570083
TR-noMoE,Persistence,7,04125460,-0.5807023851625359
TR-noMoE,Persistence,7,04137005,-0.5367069695236721
TR-noMoE,Persistence,7,04176500,-0.6553180781948853
TR-noMoE,Persistence,7,04208000,-0.7740251381664849
TR-noMoE,Persistence,7,05054000,-0.6661159197299702
TR-noMoE,Persistence,7,05057000,-0.7309419241489254
TR-noMoE,Persistence,7,05289800,-0.7566147755143264
TR-noMoE,Persistence,7,05331833,-0.6447297952289
TR-noMoE,Persistence,7,05370000,-0.5428407137670195
TR-noMoE,Persistence,7,05382255,-0.5467320351756733
TR-noMoE,Persistence,7,05382257,-0.6913096365741476
TR-noMoE,Persistence,7,05406457,-0.30965061733332866
TR-noMoE,Persistence,7,05458300,-0.8184012833775496
TR-noMoE,Persistence,7,05517000,-0.7377652418541523
TR-noMoE,Persistence,7,06036805,-0.5010570930179923
TR-noMoE,Persistence,7,06036905,-0.5653383128331346
TR-noMoE,Persistence,7,06036940,-0.2788348457213963
TR-noMoE,Persistence,7,06041000,-0.5338383887630984
TR-noMoE,Persistence,7,06623800,-0.48493612779152906
TR-noMoE,Persistence,7,06894000,-0.8050725172148918
TR-noMoE,Persistence,7,06934500,-0.622491390001811
TR-noMoE,Persistence,7,07106000,-0.6797821402670983
TR-noMoE,Persistence,7,07178200,-0.5613414257450433
TR-noMoE,Persistence,7,07194880,-0.43680739650453515
TR-noMoE,Persistence,7,07332622,-0.8303177371925758
TR-noMoE,Persistence,7,08048000,-0.5266781973445291
TR-noMoE,Persistence,7,08052700,-1.0160230660082354
TR-noMoE,Persistence,7,08065350,-0.5983530329478994
TR-noMoE,Persistence,7,08070200,-0.6778479156863204
TR-noMoE,Persistence,7,08123850,-0.8688879637857636
TR-noMoE,Persistence,7,09136100,-0.4078593296207873
TR-noMoE,Persistence,7,09144250,-0.3942953962043225
TR-noMoE,Persistence,7,09149500,-0.4671288867122301
TR-noMoE,Persistence,7,09163500,-0.5583439908362982
TR-noMoE,Persistence,7,09180000,-0.5864923827624577
TR-noMoE,Persistence,7,09261000,-0.5990694819605478
TR-noMoE,Persistence,7,09302000,-0.5777808617124665
TR-noMoE,Persistence,7,09380000,0.02642899169364543
TR-noMoE,Persistence,7,10129900,-0.3935515257088582
TR-noMoE,Persistence,7,10301500,-0.6387536237246276
TR-noMoE,Persistence,7,10351600,-0.5262452443576722
TR-noMoE,Persistence,7,11262900,-0.602166660623005
TR-noMoE,Persistence,7,11467000,-0.32270028729022093
TR-noMoE,Persistence,7,11507500,-0.5773640496504551
TR-noMoE,Persistence,7,12056500,-0.21479979370500413
TR-noMoE,Persistence,7,12115000,-0.15176180340195922
TR-noMoE,Persistence,7,12117600,-0.1852566780505699
TR-noMoE,Persistence,7,12210700,-0.35083784122419925
TR-noMoE,Persistence,7,12212050,-0.3054805983125317
TR-noMoE,Persistence,7,12213100,-0.34845214594927576
TR-noMoE,Persistence,7,12363000,-0.28982845869525975
TR-noMoE,Persistence,7,12398600,-0.46474944013272756
TR-noMoE,Persistence,7,13018350,-0.5328457136230575
TR-noMoE,Persistence,7,13154500,-0.25169375676395667
TR-noMoE,Persistence,7,13317660,-0.417444325822077
TR-noMoE,Persistence,7,13342500,-0.2824001898900481
TR-noMoE,Persistence,7,14091500,-0.211306903343349
TR-noMoE,Persistence,7,14150800,-0.48000551342310604
TR-noMoE,Persistence,7,14151000,-0.14467217724430448
TR-noMoE,Persistence,7,14152000,-0.20998461407508773
TR-noMoE,Persistence,7,14153500,-0.23173766845212818
TR-noMoE,Persistence,7,14154500,-0.4544724303453491
TR-noMoE,Persistence,7,14159500,-0.17311254954015332
TR-noMoE,Persistence,7,14161500,-0.30312640348245967
TR-noMoE,Persistence,7,14179000,-0.24517662293573061
TR-noMoE,Persistence,7,14185000,-0.4057710821124465
TR-noMoE,Persistence,7,14210000,-0.32570258226000903
TR-noMoE,Persistence,7,14211499,-0.5210020274585538
TR-noMoE,Persistence,7,14211500,-0.5815098007753143
TR-noMoE,Persistence,7,14320934,-0.32465956307045163
TR-noMoE,Persistence,7,255534081324000,-0.7410832590715581
TR-noMoE,DampedPersistence,1,01073319,-0.19967183613122963
TR-noMoE,DampedPersistence,1,01104415,-0.13041377778545094
TR-noMoE,DampedPersistence,1,01104455,-0.08395710686079327
TR-noMoE,DampedPersistence,1,01104475,-0.12023915743498581
TR-noMoE,DampedPersistence,1,01129500,-0.19081852691432255
TR-noMoE,DampedPersistence,1,01400500,-0.2835276047396439
TR-noMoE,DampedPersistence,1,01408029,-0.27372274166550714
TR-noMoE,DampedPersistence,1,01425000,0.036160696622753896
TR-noMoE,DampedPersistence,1,01426500,-0.021781473460043665
TR-noMoE,DampedPersistence,1,01427207,-0.22790213372648482
TR-noMoE,DampedPersistence,1,01428500,-0.23996339052628424
TR-noMoE,DampedPersistence,1,01463500,-0.2099212630366145
TR-noMoE,DampedPersistence,1,01480617,-0.20853586389911793
TR-noMoE,DampedPersistence,1,01540500,-0.1614386352464634
TR-noMoE,DampedPersistence,1,01542500,-0.2292349877219223
TR-noMoE,DampedPersistence,1,01549700,-0.23858765687285033
TR-noMoE,DampedPersistence,1,02110701,-0.29704636545225094
TR-noMoE,DampedPersistence,1,02176930,-0.17808677935754558
TR-noMoE,DampedPersistence,1,02266300,-0.21495575511509712
TR-noMoE,DampedPersistence,1,02330450,-0.14510035141229483
TR-noMoE,DampedPersistence,1,02334430,0.09364528760803673
TR-noMoE,DampedPersistence,1,02334885,-0.2949644437149377
TR-noMoE,DampedPersistence,1,02336120,-0.28001367875727035
TR-noMoE,DampedPersistence,1,02336300,-0.28688553910065573
TR-noMoE,DampedPersistence,1,02336728,-0.07501684661125951
TR-noMoE,DampedPersistence,1,02397000,-0.19167498976662117
TR-noMoE,DampedPersistence,1,02455980,-0.22327856020215664
TR-noMoE,DampedPersistence,1,02458450,-0.22255608086729306
TR-noMoE,DampedPersistence,1,02474560,-0.22308047947260357
TR-noMoE,DampedPersistence,1,03007800,-0.2619127166230967
TR-noMoE,DampedPersistence,1,03034000,-0.26957918783297685
TR-noMoE,DampedPersistence,1,03036000,0.053497266076954486
TR-noMoE,DampedPersistence,1,03047000,-0.019343511826895088
TR-noMoE,DampedPersistence,1,03077500,0.07484377558472649
TR-noMoE,DampedPersistence,1,03105500,-0.249006657291846
TR-noMoE,DampedPersistence,1,03106000,-0.3113656023660084
TR-noMoE,DampedPersistence,1,03301900,-0.2142881679947728
TR-noMoE,DampedPersistence,1,03353200,-0.2985265819654489
TR-noMoE,DampedPersistence,1,03456991,-0.20537586204210256
TR-noMoE,DampedPersistence,1,04027000,-0.23453056397850358
TR-noMoE,DampedPersistence,1,04043238,-0.12741448736183258
TR-noMoE,DampedPersistence,1,04043244,-0.1284107296280349
TR-noMoE,DampedPersistence,1,04067500,-0.14532296195930328
TR-noMoE,DampedPersistence,1,04077630,-0.1693009815235028
TR-noMoE,DampedPersistence,1,04124200,0.1285829367002079
TR-noMoE,DampedPersistence,1,04125460,-0.2018493019859161
TR-noMoE,DampedPersistence,1,04137005,0.00206331243116592
TR-noMoE,DampedPersistence,1,04176500,-0.19158505339958426
TR-noMoE,DampedPersistence,1,04208000,-0.2944711977608936
TR-noMoE,DampedPersistence,1,05054000,-0.040093741684454454
TR-noMoE,DampedPersistence,1,05057000,-0.18760098277604076
TR-noMoE,DampedPersistence,1,05289800,-0.11099567574373903
TR-noMoE,DampedPersistence,1,05331833,-0.10661110406335317
TR-noMoE,DampedPersistence,1,05370000,0.017258325632543703
TR-noMoE,DampedPersistence,1,05382255,-0.040219886644821345
TR-noMoE,DampedPersistence,1,05382257,-0.015870650393442043
TR-noMoE,DampedPersistence,1,05406457,0.01133882417492793
TR-noMoE,DampedPersistence,1,05458300,-0.24278577641652377
TR-noMoE,DampedPersistence,1,05517000,-0.25387067105244643
TR-noMoE,DampedPersistence,1,06036805,-0.08036175079042762
TR-noMoE,DampedPersistence,1,06036905,-0.0869225834117815
TR-noMoE,DampedPersistence,1,06036940,-0.0369030267410011
TR-noMoE,DampedPersistence,1,06041000,-0.09153297318417192
TR-noMoE,DampedPersistence,1,06623800,0.0076178551664890515
TR-noMoE,DampedPersistence,1,06894000,-0.2808615480210711
TR-noMoE,DampedPersistence,1,06934500,-0.11073370876048882
TR-noMoE,DampedPersistence,1,07106000,-0.04307730729496373
TR-noMoE,DampedPersistence,1,07178200,-0.19711256047436687
TR-noMoE,DampedPersistence,1,07194880,-0.06206138286190199
